Image,corner_0_x,corner_0_y,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,area,angle_from_180
{1},287.58862304687204,349.80810546875824,316.1445312500086,412.43627929687807,254.05854797363585,443.4674682617104,225.85527038573363,379.6376953124969,4778.0868114433615,245.4889372363291
{2},285.67236328125193,343.0523681640577,311.67251586913557,407.1057434082011,248.11195373534957,434.9148254394582,222.69358825684114,370.0898742675803,4782.077070407329,247.90708487232928
{3},285.67236328125193,343.0523681640577,311.67251586913557,407.1057434082011,248.11195373534957,434.9148254394582,222.69358825684114,370.0898742675803,4782.077070407329,247.90708487232928
{4},284.7624206542925,337.37838745118137,308.29992675782165,402.3816528320355,243.69873046875438,427.4416198730373,220.6275787353421,361.7821350097612,4781.61053922728,250.09481579649776
{5},284.7624206542925,337.37838745118137,308.29992675782165,402.3816528320355,243.69873046875438,427.4416198730373,220.6275787353421,361.7821350097612,4781.61053922728,250.09481579649776
{6},283.89718627930137,330.8468017578037,304.81359863280335,396.88586425780784,239.1030578613237,418.7995605468836,218.7191314697359,352.61474609375483,4777.666027857842,252.42555358796596
{7},283.89718627930137,330.8468017578037,304.81359863280335,396.88586425780784,239.1030578613237,418.7995605468836,218.7191314697359,352.61474609375483,4777.666027857842,252.42555358796596
{8},283.76458740234517,325.58715820312244,302.32464599609136,392.3829345703112,235.82348632812386,411.7463073730489,217.63529968261983,344.7239685058608,4790.79266565734,254.4713689171772
{9},283.76458740234517,325.58715820312244,302.32464599609136,392.3829345703112,235.82348632812386,411.7463073730489,217.63529968261983,344.7239685058608,4790.79266565734,254.4713689171772
{10},284.07275390624955,319.96609497070386,300.08840942382926,387.5870361328132,232.69114685058656,404.09237670898335,217.01966857910068,336.3851928710932,4809.54864347355,256.6753327855289
{11},284.07275390624955,319.96609497070386,300.08840942382926,387.5870361328132,232.69114685058656,404.09237670898335,217.01966857910068,336.3851928710932,4809.54864347355,256.6753327855289
{12},284.6393127441395,314.3122558593767,297.992126464846,382.56491088867335,229.91601562500105,396.4206237792953,216.802337646482,328.0342407226546,4825.229558619751,258.9305789448224
{13},285.4336242675781,309.3987731933593,296.5364990234378,378.2099609375002,227.88966369628906,389.7185974121094,216.92988586425759,320.87197875976545,4846.72188063409,260.8341665407255
{14},285.4336242675781,309.3987731933593,296.5364990234378,378.2099609375002,227.88966369628906,389.7185974121094,216.92988586425759,320.87197875976545,4846.72188063409,260.8341665407255
{15},285.4336242675781,309.3987731933593,296.5364990234378,378.2099609375002,227.88966369628906,389.7185974121094,216.92988586425759,320.87197875976545,4846.72188063409,260.8341665407255
