Image,corner_0_x,corner_0_y,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,area,angle_from_180
{1},609.8138427734166,149.09388732911702,577.4704589843927,356.6358642578364,369.6048889160436,324.46997070310465,400.04464721677806,120.63685607907688,43902.659411626024,278.8577376452605
{2},570.1539306640877,203.71682739256497,516.9674682617033,372.5588378905952,347.9705505370808,319.29907226563984,400.34866333009313,151.6806488037391,31277.26295803031,287.48480676071597
{3},540.3939819336156,235.09860229491383,474.6471252441319,378.35531616208596,331.31066894529096,312.51629638672665,396.73968505860176,169.63893127443532,24835.263799507928,294.65248831448014
{4},511.2555541991477,258.90130615235967,435.20071411134325,378.74444580084906,315.38223266608657,302.66351318357783,391.4171142577963,182.92372131340426,20136.06134586459,302.4000241946991
{5},487.37203979497906,273.80801391601005,404.38198852538494,374.85369873041043,303.32208251947424,291.93154907227125,386.41079711914654,190.74046325689685,17105.867321003017,309.39667835669695
{6},470.3104858398668,281.80722045898426,383.44631958007807,369.9495849609145,296.17846679685186,282.6817321777345,383.1011352539063,194.5978546142808,15267.326357841994,314.5815352595745
{7},454.4753112792782,288.1996154785138,364.1148376464824,362.67214965822393,289.5932006836131,272.3809509277362,380.18814086914267,197.68714904783135,13728.666654585388,320.50562272190547
{8},441.4922180175789,292.08569335937517,349.06506347656295,355.44128417968494,285.5509643554693,263.10635375976574,378.20550537109403,199.5688323974595,12575.708152025654,325.5707220321819
{9},432.183380126967,294.2516479492224,338.66851806641023,349.5154418945159,283.37759399412624,256.0505371093713,377.05273437499574,200.70388793946955,11805.169986817724,329.4184971952887
{10},422.82647705081206,296.0708923339947,329.01913452149495,343.00637817379646,281.9916076659859,249.01510620116198,376.4398193359272,201.77323913577277,11060.984146064715,333.4194055314291
{11},415.5349426269807,297.1741638183705,321.13027954102677,337.29934692380044,280.94747924802,242.8889617919814,375.5556335449114,202.697280883815,10535.120985673842,336.9728623415407
{12},410.0228881835724,297.85827636717767,315.6309204101476,332.88180541994063,280.5714111328322,238.47383117676682,375.10675048829097,203.43579101560397,10144.458467201206,339.6429538331765
{13},404.4234008789302,298.456695556653,310.2550048828247,328.23385620114834,280.3764953613054,234.14154052733195,374.6328124999878,204.14518737795325,9766.642027332178,342.45242955091896
{14},399.5938110351425,298.7667541503828,305.7897338867111,324.20669555665404,280.24896240235665,230.38415527344486,374.22515869141336,204.92475891112034,9457.738438489789,344.8262041335487
{15},395.9142150878786,298.93740844725824,302.47662353514875,321.1885681152466,280.2769775390763,227.65859985352412,373.86569213867955,205.4297332763548,9237.279819656753,346.6051148747619
{16},392.13229370118376,299.0710144043048,299.18112182618,317.95153808592516,280.27398681639414,224.92678833007005,373.47042846678863,205.93382263184841,9019.117569127273,348.518117040491
{17},388.95208740233613,299.0435180664009,296.38482666015113,315.16952514649176,280.1772766113354,222.50122070313006,372.8864440918028,206.44940185546037,8840.810195190454,350.1177603812472
{18},386.4166870116942,298.9434204101382,294.2843322753723,313.0493774414312,280.1926879883053,220.7967681884942,372.5349426269713,206.7246704101316,8704.629404566345,351.29530552260405
{19},383.92654418946387,298.81060791016455,292.1277770996177,310.80645751952045,280.1400146484259,218.941879272452,371.97918701170994,207.04267883301924,8573.456535771977,352.5550311900202
{20},381.71148681641733,298.6306762695401,290.2463989257898,308.8238525390518,280.10272216795727,217.39004516600642,371.49508666991244,207.2049713134884,8463.031827477273,353.64100491034156
