Image,corner_0_x,corner_0_y,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,area,angle_from_180
{1},242.7140350341669,283.4095764160027,109.64647674559276,282.0028076171999,110.76949310304089,149.74461364747467,243.5826263427858,151.52981567381605,17558.88480281104,0.6056991904600864
{2},269.0000000000023,285.9461975097679,145.71325683594284,284.589660644526,146.59220886229906,161.60273742675204,268.9999999999966,163.3120574951206,15087.611871689103,0.6304059847354893
{3},286.5745849609149,288.1378479003673,169.94316101071774,286.57369995119575,171.4271697998277,169.58593750002362,288.1798095703366,171.04257202146084,13660.145658915379,0.7683495641963987
{4},304.0903930664402,290.2619628906599,192.86315917972277,288.58239746090294,193.262496948208,177.19319152828564,305.3923339843401,178.37023925784663,12469.058578937216,0.8651181363391061
{5},318.00000000000904,291.0000000000091,209.95631408692284,290.99999999999125,211.4271392822175,182.99999999999076,317.99999999999136,183.0000000000086,11589.293518066464,9.43600753089413e-12
{6},326.9999999999967,291.99999999999665,221.99999999999653,292.00000000000347,222.00000000000458,187.00000000000455,327.00000000000466,186.99999999999534,11025.000000000007,359.99999999999625
{7},335.00000000000506,293.35250854492705,232.5892791748104,292.2363281249943,233.20761108398054,189.99999999999605,334.9999999999959,190.00000000000412,10495.642486511417,0.6244453179390348
{8},340.99999999997806,292.9999999999781,239.91732788083584,293.000000000023,241.4241027832271,193.0000000000243,341.0000000000239,192.99999999997618,10032.928466796955,359.99999999997453
{9},343.9999999999997,292.9999999999997,245.9999999999996,293.0000000000004,246.0000000000004,195.00000000000034,344.00000000000057,194.99999999999952,9603.999999999993,359.99999999999966
{10},346.7642517089738,293.11019897459863,249.58914184569306,292.9396667480568,250.97596740723722,196.00000000001074,348.4140014648537,195.99999999999028,9441.293069915911,0.10054803987725336
{11},349.9999999999659,292.999999999966,253.9999999999659,293.00000000003405,254.00000000003357,196.66131591800257,350.00000000003473,197.71986389156726,9197.703369140741,359.9999999999594
{12},351.00000000000176,293.0000000000018,255.62399291992244,292.9999999999994,257.3397827148448,198.00000000000102,350.9999999999997,198.00000000000037,8979.220657348604,1.4779288903810084e-12
{13},353.00000000000455,293.0000000000046,259.0000000000044,292.9999999999955,258.9999999999965,198.99999999999645,352.99999999999665,199.00000000000327,8836.000000000022,5.5706550483591855e-12
{14},353.99999999999443,292.99999999999443,260.9999999999947,293.00000000000523,261.0000000000057,200.00000000000566,354.0000000000053,199.9999999999947,8648.999999999949,359.99999999999335
{15},354.07925415040194,293.0000000000115,262.0000000000119,292.999999999988,261.9999999999873,199.9999999999873,355.40258789061346,200.00000000001143,8624.905654907314,1.460875864722766e-11
{16},355.00000000000256,293.0000000000026,263.00000000000426,292.99999999999574,262.9999999999965,200.9999999999966,354.9999999999948,201.00000000000523,8463.999999999709,4.263256414560601e-12
{17},356.0000000000047,293.0000000000048,265.0000000000045,292.99999999999545,264.99999999999557,200.99999999999548,355.99999999999574,201.0000000000043,8372.000000000051,5.8548721426632255e-12
{18},356.7763671875093,293.0000000000093,265.09341430665023,292.99999999999045,266.40060424803653,201.9999999999895,357.1190795898338,202.00000000000995,8299.264984130874,1.1823431123048067e-11
{19},357.00000000000216,293.00000000000216,267.00000000000205,292.99999999999795,266.9999999999978,201.99999999999778,356.9999999999979,202.00000000000213,8190.000000000029,2.6716406864579767e-12
{20},358.0000000000021,293.00000000000216,268.00000000000205,292.99999999999795,267.99999999999784,201.99999999999778,357.9999999999979,202.00000000000213,8190.000000000015,2.6716406864579767e-12
{21},357.99999999999113,291.66192626952255,267.9999999999917,293.3894653320397,268.0000000000081,203.000000000008,358.0000000000087,202.99999999999133,8057.312622070334,358.9003495149706
{22},358.9999999999899,292.9999999999899,268.9999999999899,293.00000000001006,269.0000000000101,203.00000000001012,359.0000000000101,202.99999999998994,8100.0,359.99999999998715
{23},359.000000000004,292.000000000004,270.0000000000043,291.99999999999557,269.99999999999613,202.99999999999613,358.99999999999574,203.00000000000432,7920.99999999992,5.4569682106375694e-12
{24},360.0000000000668,292.0000000000659,270.0000000004402,291.9999999995647,270.0000000000287,203.00000000002822,360.00000000048306,202.99999999952234,8010.000000007189,3.190621100657154e-10
{25},360.0000000000073,293.0000000000074,271.0000000000072,292.9999999999927,270.99999999999295,202.99999999999287,359.99999999999307,203.00000000000702,8009.999999999985,9.43600753089413e-12
{26},360.000000000004,293.000000000004,271.0000000000044,292.99999999999557,270.99999999999613,203.9999999999961,359.99999999999574,204.0000000000043,7920.999999999942,5.4569682106375694e-12
{27},361.000000000004,293.000000000004,272.0000000000044,292.99999999999557,271.99999999999613,203.9999999999961,360.9999999999958,204.0000000000043,7920.999999999927,5.4569682106375694e-12
{28},361.000000000004,293.000000000004,272.0000000000044,292.99999999999557,271.99999999999613,203.9999999999961,360.9999999999958,204.0000000000043,7920.999999999927,5.4569682106375694e-12
{29},361.0000000000051,293.0000000000051,273.0000000000047,292.99999999999517,272.9999999999952,203.99999999999523,360.99999999999557,204.00000000000446,7832.00000000008,6.480149750132114e-12
{30},362.000000000004,293.000000000004,273.0000000000043,292.99999999999557,272.99999999999613,203.9999999999961,361.99999999999574,204.0000000000043,7920.999999999927,5.4569682106375694e-12
{31},362.000000000004,293.000000000004,273.0000000000043,292.99999999999557,272.99999999999613,203.9999999999961,361.99999999999574,204.0000000000043,7920.999999999927,5.4569682106375694e-12
{32},362.0000000000051,293.0000000000051,274.0000000000047,292.99999999999517,273.9999999999952,203.99999999999523,361.99999999999557,204.00000000000446,7832.000000000073,6.480149750132114e-12
{33},362.0000000000051,293.0000000000051,274.0000000000047,292.99999999999517,273.9999999999952,203.99999999999523,361.99999999999557,204.00000000000446,7832.000000000073,6.480149750132114e-12
{34},362.0000000000051,293.0000000000051,274.0000000000047,292.99999999999517,273.9999999999952,203.99999999999523,361.99999999999557,204.00000000000446,7832.000000000073,6.480149750132114e-12
