Image,corner_0_x,corner_0_y,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,area,angle_from_180
{1},295.9236755371098,327.94766235351557,338.0470886230467,249.44425964355415,416.9004516601563,291.8052368164062,375.01614379882795,371.3531188964838,8042.146048562805,118.21714959242229
{2},297.10861206053863,329.09918212890886,337.3771362304715,249.55838012696137,417.32421875000705,290.3668518066383,377.07458496093517,370.8529968261648,8059.5403159205525,116.85138274785103
{3},297.6147155761333,329.01431274415387,335.95925903321694,248.68058776859348,416.6938476562887,287.3504333495957,378.47451782225227,368.76461791988413,8035.426350858863,115.51587301331625
{4},297.6147155761333,329.01431274415387,335.95925903321694,248.68058776859348,416.6938476562887,287.3504333495957,378.47451782225227,368.76461791988413,8035.426350858863,115.51587301331625
{5},297.81585693359744,328.27072143554545,334.1646423339831,247.02703857421545,415.7217712402301,283.62405395507983,379.5334167480484,365.82058715820716,8016.013272392993,114.10395462544815
{6},297.81585693359744,328.27072143554545,334.1646423339831,247.02703857421545,415.7217712402301,283.62405395507983,379.5334167480484,365.82058715820716,8016.013272392993,114.10395462544815
{7},298.0874328613448,327.6413269042901,332.1699829101498,245.53794860838286,414.6421508788898,279.74151611328807,380.6833190918036,362.78158569337575,7994.539341867101,112.54419348458816
{8},298.2742919921794,327.13705444336296,330.22647094726904,244.1274414062575,413.37887573243154,276.1053466796831,381.77908325194903,359.8377380371002,7974.801686870422,111.05278488942335
{9},298.52532958983807,326.60839843750273,328.1573181152378,242.76101684571012,412.09451293945915,272.377655029294,382.7503967285131,356.88772583007284,7960.950187937349,109.46360487968491
{10},298.52532958983807,326.60839843750273,328.1573181152378,242.76101684571012,412.09451293945915,272.377655029294,382.7503967285131,356.88772583007284,7960.950187937349,109.46360487968491
{11},298.77087402345256,326.0935363769454,325.8659667968676,241.43034362791525,410.609130859361,268.55984497071034,383.73251342774176,353.69171142579563,7942.195860567503,107.74643413623679
{12},298.77087402345256,326.0935363769454,325.8659667968676,241.43034362791525,410.609130859361,268.55984497071034,383.73251342774176,353.69171142579563,7942.195860567503,107.74643413623679
{13},298.91976928712785,325.5962829589742,323.6913452148339,240.29368591306815,408.9967041015462,264.89645385743097,384.54611206055654,350.77487182618944,7927.652123763939,106.19311240647806
{14},299.11669921872755,325.06076049806006,321.3184509277472,239.08114624025615,407.313232421897,261.2127075195181,385.34078979490954,347.6296997070103,7916.139426561225,104.4787059094723
{15},299.11669921872755,325.06076049806006,321.3184509277472,239.08114624025615,407.313232421897,261.2127075195181,385.34078979490954,347.6296997070103,7916.139426561225,104.4787059094723
{16},299.2391357421978,324.6443176269467,319.03109741210346,238.08087158202184,405.55557250975636,257.788848876959,386.0281982421933,344.63952636719677,7904.029532195025,102.87879527274828
{17},299.31857299803283,324.1697692871187,316.5777587890714,237.07998657227887,403.54721069337245,254.20773315428815,386.5958557128817,341.60391235350227,7896.4975088406645,101.20946061716432
{18},299.4915161132684,323.8072509765716,314.14871215821205,236.29272460938753,401.6766052246227,250.99334716795929,387.0453491210845,338.62619018553386,7882.42150537909,99.50782490748696
{19},299.4915161132684,323.8072509765716,314.14871215821205,236.29272460938753,401.6766052246227,250.99334716795929,387.0453491210845,338.62619018553386,7882.42150537909,99.50782490748696
{20},299.48529052734483,323.2847595214835,311.70895385742114,235.34391784667872,399.48348999023335,247.69613647461014,387.4154357910164,335.6136474609386,7874.670573570089,97.91333567485094
{21},299.50238037108556,322.8919982910221,309.30017089844387,234.75990295410955,397.45727539063336,244.56047058104807,387.6308593749934,332.6950378417887,7864.494175795022,96.34361809115484
{22},299.50238037108556,322.8919982910221,309.30017089844387,234.75990295410955,397.45727539063336,244.56047058104807,387.6308593749934,332.6950378417887,7864.494175795022,96.34361809115484
{23},299.52572631834926,322.5322265625085,306.8912658691493,234.14958190918998,395.16537475586944,241.5387725829993,387.9670715331945,329.9000244140523,7862.074096902288,94.76384716742058
{24},299.52572631834926,322.5322265625085,306.8912658691493,234.14958190918998,395.16537475586944,241.5387725829993,387.9670715331945,329.9000244140523,7862.074096902288,94.76384716742058
{25},299.5375366211062,322.30072021483267,304.5627136230359,233.79081726072985,392.87414550779994,238.70169067383938,388.18014526368285,327.26184082032484,7857.3022530446615,93.24949701079055
