Image,corner_0_x,corner_0_y,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,area,angle_from_180
{1},324.4999084472656,222.99359130859392,368.50640869140665,267.00009155273443,324.5000915527343,311.0064086914061,280.49359130859324,266.9999084472656,3873.128011813431,224.99999999999966
{2},324.4999084472656,222.99359130859392,368.50640869140665,267.00009155273443,324.5000915527343,311.0064086914061,280.49359130859324,266.9999084472656,3873.128011813431,224.99999999999966
{3},324.4999084472656,222.99359130859392,368.50640869140665,267.00009155273443,324.5000915527343,311.0064086914061,280.49359130859324,266.9999084472656,3873.128011813431,224.99999999999966
{4},324.4999084472656,222.99359130859392,368.50640869140665,267.00009155273443,324.5000915527343,311.0064086914061,280.49359130859324,266.9999084472656,3873.128011813431,224.99999999999966
{5},327.5101318359378,227.72204589843008,370.2850341796796,274.09231567382784,324.02590942382784,317.0394287109453,281.4447631836016,270.55941772460966,3973.644947969311,227.30957872596025
{6},336.0772094726572,226.72496032714363,371.0824584960894,280.98980712890534,316.7184753417959,316.00830078125466,281.912200927739,261.5524597167979,4168.850452808016,237.17468617268264
{7},347.14492797851864,226.87609863280582,370.78662109374295,289.2653503417937,308.38012695312193,312.92483520508495,284.89736938477233,250.475341796878,4447.174278856241,249.24637006463973
{8},358.6248779296912,229.1692352294873,368.7913208007761,297.43148803710557,300.54959106444954,307.63238525391097,290.4016113281302,239.38380432129284,4760.9197091909155,261.529081697945
{9},369.1406249999971,233.46929931640886,365.0805664062525,304.6000366210966,293.88394165039284,300.5731811523417,297.95175170898193,229.48809814452846,5078.639709468989,273.26683082769
{10},376.13796997069966,237.84132385254134,361.1435241699243,309.25628662109756,289.76208496094193,294.18493652343454,304.7225341796843,222.92298889159676,5318.038701857477,281.8577071874227
{11},383.0824890136919,244.2266235351477,355.0699768066325,313.6204833984185,285.633117675762,285.86285400391455,313.46456909180534,216.3759613037307,5604.354944273138,291.98265963948757
{12},387.1401977539206,249.65397644042568,349.6851196289022,316.1739501952981,283.24948120115835,278.7382812500038,320.5451965332071,212.25715637208424,5821.7522888010935,299.3823448394336
{13},389.9098815917804,254.99679565429943,344.07040405273676,317.64352416993734,281.46224975587546,271.8784179687475,327.1468200683569,209.2304229736165,6021.420818879204,306.1934502737074
{14},391.57415771484426,260.3374938964844,338.14776611328125,318.2099304199214,280.1189575195304,265.01092529296875,333.40093994140625,206.91629028320355,6213.219454184211,312.7124266026393
