Image,corner_0_x,corner_0_y,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,area,angle_from_180
{1},305.60357666015926,241.5099792480355,350.0156249999891,318.4681701660127,273.0834960937468,362.85226440430876,228.67608642579174,285.9508666992216,7890.541109471735,240.01104814489366
{2},302.23364257812386,250.09619140625367,343.2418823242217,329.0113525390634,263.7163696289074,371.73339843749625,222.60775756835665,291.4570617675772,8060.043438010725,242.54136940831225
{3},315.2667236328024,240.96406555177683,341.151306152364,326.0014953613388,255.81752014161262,352.35412597654175,230.1318664550592,266.8334350585836,7941.978076661908,253.07025121495542
{4},331.9436950683665,234.49859619139764,340.49676513671034,322.89575195311807,252.06681823729747,331.33917236328995,243.8099212646566,243.0261688232489,7871.471261512437,264.4734188307825
{5},346.09036254883546,232.6865081787045,340.36434936522795,321.20413208007085,252.1071624755786,315.30084228516273,257.73721313477256,227.06501770020316,7836.840530142465,273.70118295475083
{6},360.83807373047875,234.20504760741582,339.97698974608727,320.2328796386612,254.0744934081935,299.2543029785215,274.82260131836534,213.34344482422858,7825.071605398727,283.630675963646
{7},372.75442504884177,238.26176452636162,338.64416503905716,319.98089599608073,257.1621704101432,285.8824462890679,290.91714477539597,204.3748931884895,7817.975878877609,292.65607171768545
{8},380.2876892090239,242.98045349119997,336.676239013661,319.9181823730077,259.86270141597623,276.3367614746203,303.230438232433,199.46131896976638,7810.822368267451,299.5463373618523
{9},386.4847717285223,249.03697204589747,333.37319946288954,319.8011779785081,262.7012939453052,266.74551391601665,315.6463012695322,196.1159820556706,7812.050610255923,306.8898001840686
{10},390.1783142089728,255.0650177001956,329.39968872070347,319.31768798829336,265.49819946290216,258.4838867187497,325.8932189941403,194.33213806151153,7797.600433592277,313.4084232372272
{11},391.90505981447967,259.8895874023454,325.7270507812516,318.37573242184834,267.24719238278647,252.35017395019372,333.1765136718734,193.85235595705907,7789.491568111705,318.5307130819349
{12},392.44784545895476,264.9416809081985,321.229400634761,317.081634521514,269.09640502932626,246.01397705078574,340.1502380371138,193.76055908200192,7784.980148940325,323.7916546424533
{13},391.9645690917992,269.3517150878912,316.8379516601569,315.4629211425754,270.62661743163835,240.4243316650385,345.74163818359335,194.11901855468935,7779.8643044307755,328.4592350294564
{14},391.0551757812558,272.61904907226744,313.1294860839853,313.8793640136687,271.7951354980431,236.0992584228504,349.6342163085921,194.67599487305236,7774.671855560344,332.0995485697862
{15},389.5773925781128,275.83981323241727,309.1972045898391,312.01559448243427,272.9405212402465,231.72621154785614,353.2589721679734,195.47727966307343,7768.193847988528,335.76947069173093
{16},387.78497314452653,278.6353149414041,305.53033447265415,310.09722900391114,273.9211730957082,227.92710876465068,356.2049865722678,196.24487304687014,7766.641300190924,339.06844231486343
{17},386.0831298828139,280.74850463867256,302.7951660156259,308.6055603027325,274.65621948242057,224.964263916015,358.18841552734307,197.08757019043114,7758.087728723593,341.506624406097
{18},384.3305053710891,282.60980224609125,299.7039489746065,306.81314086914597,275.41052246094216,222.1665039062526,360.1350097656277,197.9691619872999,7753.96847803385,344.03938070183926
{19},382.50689697265983,284.262664794924,297.00881958008114,305.3163146972607,276.01745605468284,219.73664855956747,361.54580688476324,198.76461791992585,7755.4726546415695,346.16631367888556
{20},381.05456542969216,285.54479980469057,294.9441528320341,304.0337524414019,276.50329589843307,217.9746856689424,362.6111450195285,199.47712707519975,7751.897152636251,347.8818841496884
{21},379.39300537110523,286.7970581054767,292.83001708985176,302.766998291004,276.8978881835816,216.16699218749167,363.49618530272613,200.23046875001202,7750.324865176335,349.54708023215886
{22},377.89868164062176,287.89071655273204,290.99929809570096,301.60549926758114,277.1918945312529,214.63311767578335,364.2301025390649,200.93663024902006,7751.375629070688,351.0313442308309
{23},376.6918945312666,288.73046875001256,289.5390319824342,300.71081542967113,277.4694824218603,213.54031372069198,364.7544860839722,201.45492553712546,7751.935232849704,352.1729700816876
{24},375.42010498045494,289.457244873036,288.01425170897284,299.79028320313955,277.76919555665523,212.38589477540216,365.10617065430796,202.0961151122906,7740.7513171036335,353.25783916953446
{25},374.2337341308576,290.1882934570298,286.72030639648295,298.9075317382829,277.9208374023454,211.46028137207168,365.43164062500125,202.5791473388658,7737.226305525721,354.3102185896945
{26},373.3729553222785,290.6049804687608,285.70755004883904,298.426757812487,277.9875183105338,210.65925598143437,365.6211242675673,203.0312500000129,7744.04539446906,354.90139514568347
{27},372.4424133300639,291.1786193847534,284.6467590331905,297.69601440431154,278.08615112306063,209.91642761231645,365.81216430665296,203.4080200195169,7746.170724881915,355.75451013211796
{28},371.57107543943516,291.4689025878749,283.6815490722501,297.21157836915825,278.1441650390815,209.37681579591515,365.87316894532864,203.67466735838002,7743.073098161185,356.26162464269396
{29},370.8475036621263,291.83065795899955,282.99777221681734,296.7048645019302,278.13433837891694,208.84109497071267,365.98272705080336,203.9427032470455,7743.579362363547,356.8242882941879
{30},370.2277526855471,292.1247558593752,282.31884765624994,296.3218994140625,278.0830383300784,208.38641357421903,365.95031738281205,204.29483032226608,7741.484316104048,357.2665324805847
{31},369.5675354004021,292.4181823730574,281.57559204102654,295.85223388670687,278.0229492187374,207.97512817381647,365.9151000976449,204.42187500001234,7745.9200093429245,357.7650583811178
{32},369.14538574218693,292.51998901367136,281.2158508300772,295.5204772949227,277.906829833985,207.54693603515682,365.82000732421955,204.59422302246014,7742.526802970373,358.04560965981784
{33},368.5173950195311,292.5684814453123,280.5519409179688,295.38214111328125,277.867370605469,207.40084838867202,365.7991333007812,204.58346557617185,7745.601877085835,358.1679639925485
{34},368.2260437011791,292.6199645996162,280.26953125000693,295.1288452148363,277.7131042480398,207.1806640624933,365.67382812499335,204.65255737305398,7743.079075615809,358.3661323093909
{35},367.6625671386745,292.74316406250256,279.71649169922125,294.8246459960912,277.7247924804666,206.86981201171662,365.7220458984352,204.74914550781486,7743.387649605967,358.6441934043387
{36},367.37969970702835,292.89767456054415,279.38189697265375,294.4317626953151,277.64868164062796,206.44129943847943,365.64346313476807,204.93978881835673,7744.034123739861,359.00124923652606
{37},367.14871215821,292.8734130859442,279.1589050292864,294.4375305175891,277.5670166015915,206.44598388674675,365.55734252928914,204.91200256348455,7743.521714841438,358.9816105660171
{38},366.6199035644591,292.85589599609955,278.66989135742756,294.4470214843691,277.68276977538466,206.44679260253324,365.69357299804125,204.8545532226621,7743.8678204287135,358.9635609029867
{39},366.0142517089836,292.7982482910148,278.00332641601483,294.4388122558602,277.99407958984455,206.42033386230554,365.97409057617267,204.78036499023352,7745.241549554747,358.93210409757535
{40},366.2832946777346,292.68777465820335,278.27032470703136,294.40695190429665,277.47268676757784,206.4107971191404,365.42028808593733,204.70379638671895,7742.813602973722,358.8809708878688
{41},366.4191284179577,292.61001586913,278.4242248535058,294.34695434571324,277.0349121093859,206.36843872071364,364.9901123046972,204.63105773924772,7742.381884816416,358.86918085364584
{42},366.37289428711983,292.55258178711944,278.3964538574317,294.1695556640523,276.6632690429583,206.18302917479457,364.63610839842767,204.56613159180708,7743.38498713103,358.94704368406406
{43},365.28488159179034,292.9057312011654,277.33197021483784,293.1813659668028,276.8192443847719,205.233596801764,364.84854125977176,204.8763732910095,7742.36101222568,359.82044190681484
{44},364.9999999999963,292.9999999999963,276.9999999999967,293.00000000000324,277.0000000000035,205.00000000000344,365.000000000003,204.99999999999696,7743.999999999905,359.9999999999955
{45},364.0000000000006,293.0000000000006,276.0000000000007,292.9999999999994,275.9999999999993,204.99999999999935,363.99999999999926,205.00000000000065,7743.999999999985,7.958078640513122e-13
{46},364.0000000000006,293.0000000000006,276.0000000000007,292.9999999999994,275.9999999999993,204.99999999999935,363.99999999999926,205.00000000000065,7743.999999999985,7.958078640513122e-13
