Image,corner_0_x,corner_0_y,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,area,angle_from_180
{1},357.3496704101568,314.91052246093955,280.09359741211233,271.0702209472648,323.7141418457025,193.9531860351538,401.1876831054668,237.5473480224615,7887.388806104413,29.57349688046122
{2},357.4721374511723,314.74038696289205,280.06707763672034,271.26577758789017,323.13299560546835,193.8974304199206,400.90097045898307,237.1185302734378,7887.256014205057,29.32077674658916
{3},357.4721374511723,314.74038696289205,280.06707763672034,271.26577758789017,323.13299560546835,193.8974304199206,400.90097045898307,237.1185302734378,7887.256014205057,29.32077674658916
{4},357.3527526855462,314.438812255857,279.5906372070281,271.4800720214852,322.23687744140705,193.81610107422136,400.15155029297154,236.47761535644455,7885.7630502239845,28.917924576549694
{5},357.08227539062443,313.9606018066389,279.0172729492174,271.6884155273442,321.10894775390693,193.69627380371318,399.3154602050792,235.8533020019528,7878.344465022128,28.43553791028171
{6},357.08227539062443,313.9606018066389,279.0172729492174,271.6884155273442,321.10894775390693,193.69627380371318,399.3154602050792,235.8533020019528,7878.344465022128,28.43553791028171
{7},356.71820068358846,313.60748291013886,278.3837280273266,271.7953186035208,319.94607543945835,193.63987731935273,398.4156188965009,235.0795135497996,7875.0283619919355,28.0917188267739
{8},356.37011718749244,313.1104431152104,277.76605224606834,272.06155395508614,318.74896240235154,193.51020812990726,397.5136718750251,234.4444122314374,7868.521878956941,27.57462105502418
{9},356.37011718749244,313.1104431152104,277.76605224606834,272.06155395508614,318.74896240235154,193.51020812990726,397.5136718750251,234.4444122314374,7868.521878956941,27.57462105502418
{10},356.0927734375091,312.65490722659064,277.16934204104405,272.3779296874908,317.51864624022534,193.38923645016723,396.5913085937219,233.7838439941497,7865.837058471254,27.036574523940658
{11},355.72354125976375,312.5662841796818,276.75860595702363,272.4460449218775,316.41812133789267,193.2008056640687,395.5927429199287,232.80966186523204,7871.30915139633,26.934059971158263
{12},355.72354125976375,312.5662841796818,276.75860595702363,272.4460449218775,316.41812133789267,193.2008056640687,395.5927429199287,232.80966186523204,7871.30915139633,26.934059971158263
{13},355.69790649414546,311.9536743164206,276.18667602540717,272.7633056640569,315.1594543456977,193.28355407713244,394.70605468748516,232.27656555176284,7852.989346601673,26.238272204782334
{14},355.4041748046814,311.5157470702952,275.5547485351387,273.0409545898499,314.0183410644588,193.22149658204756,393.85235595704876,231.67785644530642,7852.886553659213,25.72671159271249
{15},355.4041748046814,311.5157470702952,275.5547485351387,273.0409545898499,314.0183410644588,193.22149658204756,393.85235595704876,231.67785644530642,7852.886553659213,25.72671159271249
{16},355.189025878913,311.1036682129096,275.06469726564364,273.3595275878839,312.78021240233664,193.20912170408167,392.9190368652148,230.97531127930392,7845.924122485158,25.223702293721658
{17},354.9504394531205,310.74081420897227,274.5437316894411,273.6279907226607,311.6798400878949,193.20159912110532,392.0742492675904,230.35800170897983,7843.381572077567,24.776336165837733
