Image,corner_0_x,corner_0_y,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,area,angle_from_180
{1},388.64004516601557,201.31701660156276,428.48812866210966,280.93905639648455,348.55157470703136,320.06588745117165,308.70968627929665,240.45616149902332,7923.226060637535,243.41361611304328
{2},398.3601989746122,214.1666564941357,421.304870605464,300.06582641601284,335.3249206542943,322.6662597656293,312.54650878906654,236.9491119384789,7889.409386646032,255.04478082056272
{3},404.44439697266563,226.96066284178622,410.4478759765517,315.3924255370999,321.79016113280335,321.1711120605574,316.1554565429797,232.78027343750966,7855.787747819835,266.11624808067074
{4},407.64233398438336,237.55905151366514,398.3882446288993,325.64434814452267,310.39526367186687,316.3327331543034,319.5563354492251,228.3837127685626,7834.095781944707,275.99739545541263
{5},409.0300598144489,247.21612548828375,385.23724365234654,332.35455322266125,300.1698608398485,308.69116210937227,323.73818969726295,223.57562255858898,7811.176315193123,285.61357148529703
{6},409.17303466796574,254.63958740234494,373.77096557617296,335.55105590820597,292.81045532226887,300.3532409667956,328.09832763671733,219.39212036132452,7802.208251212265,293.63134006641076
{7},408.234680175782,262.24856567382795,360.96316528320284,336.7755126953114,286.4317321777343,289.6048278808594,333.6137695312502,215.0235595703135,7788.962028269569,302.38644769042696
{8},406.959625244153,267.4370117187486,351.6038208007798,336.0840454101425,282.7616577148313,281.02389526367324,338.1003417968765,212.2486724853646,7781.785911085157,308.8821160732728
{9},405.3292846679387,272.17520141601574,343.20297241210955,334.30151367190683,280.3787841797169,272.9783630371091,342.15768432617165,209.961196899383,7768.612173432237,314.99999999997146
{10},402.928131103544,276.4545593261747,334.63494873047154,332.2046813964566,278.74050903317533,264.16845703124727,346.949890136716,208.30369567873836,7769.135709165639,320.7740311560206
{11},400.52066040038704,279.80422973632744,327.9517211914054,329.7548217773484,277.9341125488325,257.25375366211017,350.5309143066412,207.23146057128582,7764.4437177703,325.4596182090436
{12},398.0918273925304,282.78756713865937,322.0407714843629,327.1357116699681,277.53909301762485,251.18644714356688,353.62030029298114,206.66625976557765,7760.43515749502,329.75197916400873
{13},395.60119628906256,285.18612670898443,316.81387329101545,324.60119628906307,277.3988037109376,245.81388854980472,356.18612670898455,206.398803710937,7760.989674814606,333.422495455303
{14},392.7541503906297,287.40725708008006,311.66229248047085,321.5868835449167,277.3339233398398,240.5016784667953,358.5665283203107,206.23280334473108,7757.1322247110365,337.14493187568485
{15},390.29055786130067,289.02319335936227,307.6585083007685,319.1534423828399,277.44076538088655,236.52944946290324,360.16415405274745,206.23666381833124,7749.426474892105,339.9665508833597
{16},387.47332763672813,290.65399169922375,303.2236938476612,316.2688903808502,277.6084594726463,232.07640075683065,361.8780212402288,206.4585571289167,7750.06349139029,343.08885435965385
{17},385.2641296386721,291.67605590820324,300.17459106445347,314.1017761230463,277.73315429687466,228.95242309570293,362.89443969726517,206.61038208007892,7746.335598994934,345.2351938412045
{18},383.2255249023377,292.538269042965,297.4332580566368,312.1006469726623,277.8649597168028,226.2823333740272,363.68923950195665,206.740112304682,7745.348762595968,347.155011842389
{19},381.0699157715013,293.3261718750114,294.6905517578233,310.0090942382652,278.0260620117023,223.60733032225448,364.4502563476457,206.90979003907816,7743.657707851511,349.06874114596565
{20},379.5194091797021,293.8142089843854,292.8056640625107,308.39566040037556,278.03485107420397,221.74916076659105,364.8851013183487,206.96560668946816,7743.9961504109015,350.4546620977536
{21},377.6465454101661,294.23620605469495,290.6194763183674,306.72561645506727,278.12518310545886,219.4843902587816,365.3504943847576,207.2020721435654,7745.499004006728,351.83314271244024
{22},376.351165771473,294.5332031249912,288.99090576171005,305.34671020508927,278.2725830078238,217.99710083008694,365.56436157227427,207.20765686034048,7742.986556405434,352.94378446336793
{23},375.00711059571864,294.78118896485637,287.6138916015757,304.01315307615556,278.2672424316252,216.60498046873755,365.8363647460808,207.2259063720864,7739.160927872057,353.96980572531845
{24},373.7896423339683,294.93106079100215,286.1871337890482,302.7808532715016,278.27847290040694,215.1253356933729,366.0191345214985,207.29611206053005,7745.455000284273,354.87957611220213
{25},372.7624816894634,295.01052856446194,285.1082458496178,301.7091674804589,278.2367248535051,213.98953247069412,366.1259460449134,207.27293395997074,7745.395608655257,355.6298839510906
{26},371.81613159178835,295.125122070305,284.166198730461,300.7972717285245,278.298217773446,213.06787109375745,366.1291198730548,207.24577331542068,7737.196478571124,356.297342269418
{27},371.19735717773426,295.04193115234364,283.35031127929716,300.1100769042965,278.2780761718752,212.30485534667991,366.1051025390622,207.19812011718793,7740.100829623327,356.69810380524683
{28},370.29995727538767,294.9298706054661,282.42306518554443,299.2709655761746,278.20971679687796,211.32710266113543,366.07080078125244,207.13224792480202,7739.129446986575,357.17190281812873
