Image,corner_0_x,corner_0_y,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,area,angle_from_180
{1},260.64886474609824,231.67193603516031,372.47921752930245,225.88356018065795,378.31317138671324,337.65988159179193,266.49642944335477,343.5425720214894,12538.58201093239,177.03699580590347
{2},261.8838500976337,234.0843963622836,373.4571533202918,230.2534332275613,377.5623474121321,342.2783813476775,265.5524597168175,346.14089965818096,12540.163386933149,178.03347382698672
{3},261.8838500976337,234.0843963622836,373.4571533202918,230.2534332275613,377.5623474121321,342.2783813476775,265.5524597168175,346.14089965818096,12540.163386933149,178.03347382698672
{4},264.0000000000086,233.0000000000086,375.09344482422756,232.99999999999105,376.39663696288113,344.99999999999056,263.9999999999912,345.00000000000875,12515.444580078081,179.99999999999093
{5},264.0000000000086,233.0000000000086,375.09344482422756,232.99999999999105,376.39663696288113,344.99999999999056,263.9999999999912,345.00000000000875,12515.444580078081,179.99999999999093
{6},266.65826416015534,230.64611816406156,377.43328857421835,234.2930145263675,374.46780395507784,345.5791931152342,262.8746337890626,342.1631469726561,12398.003896689748,181.8855904595725
{7},266.65826416015534,230.64611816406156,377.43328857421835,234.2930145263675,374.46780395507784,345.5791931152342,262.8746337890626,342.1631469726561,12398.003896689748,181.8855904595725
{8},269.6004638671929,228.49595642090466,379.7535705566452,235.98263549804295,372.4490356445285,346.76345825194994,261.693511962887,339.17779541015943,12288.071503602776,183.8881920547014
{9},269.6004638671929,228.49595642090466,379.7535705566452,235.98263549804295,372.4490356445285,346.76345825194994,261.693511962887,339.17779541015943,12288.071503602776,183.8881920547014
{10},273.4128417968566,225.5025024413828,382.5150451659916,238.26956176759722,370.0005798340029,347.9594116211171,260.34948730471166,335.019317626934,12152.428349004935,186.67435518136006
{11},273.4128417968566,225.5025024413828,382.5150451659916,238.26956176759722,370.0005798340029,347.9594116211171,260.34948730471166,335.019317626934,12152.428349004935,186.67435518136006
{12},277.13952636721444,222.75994873050632,385.02566528323933,240.2881927489972,367.6663513183341,348.72720336910555,259.35525512691595,330.9400329590111,12018.389913443782,189.22820280246285
{13},277.13952636721444,222.75994873050632,385.02566528323933,240.2881927489972,367.6663513183341,348.72720336910555,259.35525512691595,330.9400329590111,12018.389913443782,189.22820280246285
{14},281.2795715332134,220.04824829103154,387.605407714859,242.59445190428693,365.1564636230365,349.38455200193715,258.4279479980315,326.6111755371193,11877.198412215257,191.97212996367602
{15},281.2795715332134,220.04824829103154,387.605407714859,242.59445190428693,365.1564636230365,349.38455200193715,258.4279479980315,326.6111755371193,11877.198412215257,191.97212996367602
{16},285.6601562499924,217.35798645018227,390.1595764160021,245.16813659668753,362.4680786132894,350.0353698730609,257.7452392578242,321.9518127441338,11732.991209061758,194.9025623748039
{17},285.6601562499924,217.35798645018227,390.1595764160021,245.16813659668753,362.4680786132894,350.0353698730609,257.7452392578242,321.9518127441338,11732.991209061758,194.9025623748039
{18},290.02407836912835,215.0294952392339,392.4436340331798,247.71708679200427,359.8996887207162,350.41955566408785,257.2095947265873,317.6180114745966,11596.857264776583,197.7006812973595
{19},290.02407836912835,215.0294952392339,392.4436340331798,247.71708679200427,359.8996887207162,350.41955566408785,257.2095947265873,317.6180114745966,11596.857264776583,197.7006812973595
{20},295.7259216308655,212.40614318849043,395.24203491212177,251.07893371581488,356.55599975585426,350.85546874998823,256.9105529785041,311.84652709961443,11424.198915318004,201.23654102043926
{21},295.7259216308655,212.40614318849043,395.24203491212177,251.07893371581488,356.55599975585426,350.85546874998823,256.9105529785041,311.84652709961443,11424.198915318004,201.23654102043926
{22},300.385375976551,210.4882354736025,397.2792053222358,253.95112609864418,353.8350830078243,351.0878906250312,256.86587524416973,307.2966613769421,11296.684509845632,204.15919212795163
{23},300.385375976551,210.4882354736025,397.2792053222358,253.95112609864418,353.8350830078243,351.0878906250312,256.86587524416973,307.2966613769421,11296.684509845632,204.15919212795163
{24},304.95870971679517,208.89866638183045,399.17260742186704,256.79855346679943,351.1772766113303,351.23098754883506,256.99508666992995,302.85754394530994,11182.61853945948,206.94952862572325
{25},304.95870971679517,208.89866638183045,399.17260742186704,256.79855346679943,351.1772766113303,351.23098754883506,256.99508666992995,302.85754394530994,11182.61853945948,206.94952862572325
{26},304.95870971679517,208.89866638183045,399.17260742186704,256.79855346679943,351.1772766113303,351.23098754883506,256.99508666992995,302.85754394530994,11182.61853945948,206.94952862572325
{27},309.7459106445375,207.509552001976,400.9112854004083,259.864196777339,348.41421508788505,351.1240844726355,257.38208007810414,298.40740966797426,11051.640204263895,209.86798088250242
{28},309.7459106445375,207.509552001976,400.9112854004083,259.864196777339,348.41421508788505,351.1240844726355,257.38208007810414,298.40740966797426,11051.640204263895,209.86798088250242
{29},314.37915039062517,206.31254577636807,402.3946838378922,263.0282287597652,345.6619873046877,350.93429565429796,257.88043212890693,294.114288330078,10936.182048145965,212.79702972248742
{30},319.2120361328133,205.462249755864,403.6910095214887,266.26373291015557,342.77416992187426,350.70629882812034,258.51489257811835,289.6815185546886,10818.870025921271,215.74344374870338
{31},319.2120361328133,205.462249755864,403.6910095214887,266.26373291015557,342.77416992187426,350.70629882812034,258.51489257811835,289.6815185546886,10818.870025921271,215.74344374870338
{32},319.2120361328133,205.462249755864,403.6910095214887,266.26373291015557,342.77416992187426,350.70629882812034,258.51489257811835,289.6815185546886,10818.870025921271,215.74344374870338
{33},324.00561523437665,204.7868194580228,404.8818359375143,269.50216674804534,339.98175048827966,350.29364013670397,259.36312866209545,285.4403686523452,10714.297657122472,218.66601550137042
{34},324.00561523437665,204.7868194580228,404.8818359375143,269.50216674804534,339.98175048827966,350.29364013670397,259.36312866209545,285.4403686523452,10714.297657122472,218.66601550137042
{35},328.8529357910168,204.40942382814552,405.89895629884904,272.899200439452,337.1597595214831,349.83267211911937,260.51620483396437,281.008270263673,10604.696288575411,221.6353775465304
{36},333.37963867187494,204.21760559081224,406.6078186035068,276.36126708984375,334.7399902343751,349.0303955078209,261.4747009277449,277.41067504882807,10509.279621868664,224.57256387739616
{37},333.37963867187494,204.21760559081224,406.6078186035068,276.36126708984375,334.7399902343751,349.0303955078209,261.4747009277449,277.41067504882807,10509.279621868664,224.57256387739616
{38},333.37963867187494,204.21760559081224,406.6078186035068,276.36126708984375,334.7399902343751,349.0303955078209,261.4747009277449,277.41067504882807,10509.279621868664,224.57256387739616
{39},337.572631835936,204.36634826663936,407.0542297363656,279.2640991210952,331.83367919922034,348.4346008300398,262.74008178707084,273.3369140624984,10412.551474775624,227.14834921733893
{40},342.23870849609153,204.49787902834493,407.43688964846314,282.72357177734614,329.1145629882836,347.5107421874756,264.35089111325544,269.34411621093506,10319.366125086046,230.19006168161457
{41},342.23870849609153,204.49787902834493,407.43688964846314,282.72357177734614,329.1145629882836,347.5107421874756,264.35089111325544,269.34411621093506,10319.366125086046,230.19006168161457
{42},342.23870849609153,204.49787902834493,407.43688964846314,282.72357177734614,329.1145629882836,347.5107421874756,264.35089111325544,269.34411621093506,10319.366125086046,230.19006168161457
{43},347.72073364257767,205.1635742187527,407.4803161621128,286.8445739746099,325.7327270507819,346.18896484374625,266.3109130859331,264.637115478515,10198.383978457277,233.8099920503549
{44},347.72073364257767,205.1635742187527,407.4803161621128,286.8445739746099,325.7327270507819,346.18896484374625,266.3109130859331,264.637115478515,10198.383978457277,233.8099920503549
{45},351.9072570800792,205.82441711425292,407.3112487792927,289.97698974609295,323.21490478515517,345.05984497070807,268.05682373047364,261.1110229492197,10108.69097062324,236.640072337555
{46},351.9072570800792,205.82441711425292,407.3112487792927,289.97698974609295,323.21490478515517,345.05984497070807,268.05682373047364,261.1110229492197,10108.69097062324,236.640072337555
{47},355.02703857423177,206.57899475092358,407.0363464354926,292.47061157225215,320.9880065917837,344.12225341802167,269.46218872075707,258.2812500000135,10043.085366241445,238.80415078604454
{48},355.02703857423177,206.57899475092358,407.0363464354926,292.47061157225215,320.9880065917837,344.12225341802167,269.46218872075707,258.2812500000135,10043.085366241445,238.80415078604454
{49},358.60687255858716,207.45837402346018,406.53192138674166,295.2966613769599,318.6938781738348,342.85531616208704,271.15780639646164,255.22047424315733,9964.400923220252,241.38287686376083
{50},358.60687255858716,207.45837402346018,406.53192138674166,295.2966613769599,318.6938781738348,342.85531616208704,271.15780639646164,255.22047424315733,9964.400923220252,241.38287686376083
{51},361.83609008788164,208.32983398440157,405.9820556640878,297.7232971191492,316.6034851074309,341.6550598144266,272.784027099584,252.4793548583898,9902.579303257924,243.7180502506591
{52},361.83609008788164,208.32983398440157,405.9820556640878,297.7232971191492,316.6034851074309,341.6550598144266,272.784027099584,252.4793548583898,9902.579303257924,243.7180502506591
{53},365.4973754882721,209.786285400414,405.11386108400694,300.86846923829023,314.01071166993074,339.9675903320087,274.7236938476352,249.20912170409323,9817.064790323864,246.49321550970006
{54},365.4973754882721,209.786285400414,405.11386108400694,300.86846923829023,314.01071166993074,339.9675903320087,274.7236938476352,249.20912170409323,9817.064790323864,246.49321550970006
{55},369.429290771499,211.39274597164783,403.97952270504624,303.96041870115727,311.34869384764136,338.1159667969073,277.08297729495433,245.77259826661643,9730.161145251004,249.53226533824315
