Image,corner_0_x,corner_0_y,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,area,angle_from_180
{1},286.09185791015824,254.4591064453197,362.96481323243,298.85412597656034,318.5591735839821,375.68847656249136,241.7325592040931,331.3397216796897,7875.814942142977,210.00693002035914
{2},286.6081237792965,260.46441650390375,358.57864379882744,312.4292297363283,306.56085205078165,386.27377319336205,233.88429260254117,333.32196044921835,8052.291542788866,215.83038210082645
{3},299.2897949218756,244.7390136718674,357.3479614257732,311.76016235351506,290.13952636718693,370.50927734375824,232.0022125244215,302.8997192382818,7922.9216617458005,229.09871728138185
{4},316.97985839844415,232.6633758544713,357.4917602538832,311.50408935546136,278.69494628905545,352.0066833496313,238.3497924804909,273.10922241211654,7844.370300968003,242.80386402446388
{5},335.59368896485364,226.69624328611584,357.97039794920084,312.363159179677,272.46823120116204,334.44436645509484,250.20916748048555,249.0134124755958,7805.026046646424,255.3610815849201
{6},350.62463378905863,225.6759643554733,357.78887939453574,313.90194702148824,269.7904357910191,320.6826782226522,262.67257690429295,232.85560607909824,7794.001652774161,265.35757673783246
{7},365.41198730468375,228.37828063965148,356.09973144531585,316.25494384766034,268.34091186523847,306.7925720214811,277.66119384765307,219.18768310546474,7786.562866476852,276.0490362348819
{8},375.4916076660142,232.68186950683673,353.55191040039097,318.2851867675787,268.1813354492209,296.1186218261706,289.92822265624886,210.86544799804494,7781.6607649416255,284.37519500068686
{9},384.18945312504235,238.9587860107253,349.3121948242023,320.0251464843339,268.47314453120754,285.14187622072006,302.9628601074386,204.2256469726979,7770.223063448837,293.27887205862964
{10},389.93728637695176,245.61621093750028,344.1757507324221,321.0623168945322,268.8767700195328,275.31182861328085,314.38714599609347,199.99615478515528,7770.461557858558,301.238739384544
{11},393.30563354494296,252.11576843261471,338.52450561523204,321.18200683591687,269.5367126464645,266.47030639648665,324.109527587893,197.47499084474666,7759.002113069881,308.4203245450768
{12},394.75912475589416,257.2959289550775,333.60745239257744,320.6726989745745,270.23141479488834,259.7198791503913,331.1524658203133,196.12983703616774,7757.4940771804395,313.9763371564079
{13},395.1907043457035,262.62646484375,328.01535034179693,319.5276794433586,271.05117797851494,252.52458190917966,338.058135986328,195.53128051757864,7747.152639400665,319.7335683095899
{14},394.70016479492625,266.7128295898445,323.303771972657,318.2234497070267,271.8303833007777,246.91107177734315,343.12994384765557,195.38841247559031,7742.653619134995,324.19054231770076
{15},393.5236816406184,270.913482666014,318.2384033203106,316.38934326172625,272.7374267578204,241.16056823730662,348.00650024414233,195.59974670409454,7737.705318740365,328.8660429129686
{16},391.8992614746088,274.3976440429686,313.70819091796886,314.36441040039034,273.56936645507864,236.23307800292983,351.90313720703114,196.03414916992216,7729.850469539771,332.926501344234
