Image,corner_0_x,corner_0_y,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,area,angle_from_180
{1},272.3371887206977,75.80282592771502,350.5861816406047,120.30804443359936,306.69940185547404,198.5457458496283,228.75015258790992,154.58638000487733,8066.194715212223,209.62966507997817
{2},331.85464477539097,93.21590423587851,395.00363159183485,155.1215667724605,333.1269836425778,218.32562255855493,269.82571411128987,156.69445800781304,7831.4876234314,224.43036994558932
{3},374.6676330566427,120.21325683592868,420.8741760253801,195.03564453124747,345.5194702148415,241.00001525879821,299.631622314463,165.99285888672114,7745.519445499249,238.3026084212789
{4},399.0494384765555,145.19735717774944,429.92941284181256,227.4173583984447,347.1320190429761,257.8748779296717,316.7598571777193,175.42723083495395,7725.42910797285,249.41495633108127
{5},416.6562194824182,172.98583984375503,429.6316528320376,259.85989379883284,342.38879394531693,272.2698364257753,329.984466552729,185.35119628905844,7713.470023068199,261.50514875807164
{6},425.0355834960977,194.0059967040978,423.5734252929666,281.73440551757585,335.579010009762,279.7139282226597,337.274261474612,191.68638610840125,7725.955044114227,270.9548530432007
{7},429.55139160157256,214.44305419921207,412.6129150390555,300.9074707031145,326.222442626943,283.26641845703796,343.5192871093817,197.10589599610387,7740.481769642734,281.0839399556635
{8},430.7044677734381,231.12821960449182,400.01651000976534,313.5466003417963,317.6541748046874,282.77688598632824,348.3768310546878,200.27346801757875,7736.340672578437,290.4224934791587
{9},429.6418151855567,244.6070861816378,387.3710021972625,321.7506103515519,310.2531738281145,279.45773315429983,352.62030029297205,202.2316894531362,7740.143013344059,298.72054887690706
{10},427.70239257812165,253.98324584960994,377.0778808593757,325.9440917968789,305.16049194336335,275.2966003417962,355.83401489257733,203.22717285155792,7745.371266868031,305.1264165586939
{11},424.76510620118955,262.90979003906153,365.92938232421784,328.3917236327948,300.4489746093578,269.7095031738291,359.2188720703134,204.17195129396356,7744.075554547977,311.93979437023654
{12},421.1774291992005,270.136688232421,355.9109497070303,329.1548767090037,296.8995971679882,263.9703979492197,362.1838684082041,204.88969421384692,7741.04405754769,317.8780665693383
{13},417.91824340821535,275.3152160644547,348.1145019531267,328.7988891601436,294.539947509753,259.09552001952954,364.40014648437335,205.45397949219938,7741.116483386635,322.54064014691664
{14},413.9608764648621,280.20758056641023,339.9316711425825,327.6556396484176,292.4006347656062,253.78199768065997,366.5061035156208,206.07817077638663,7740.615683291682,327.3426857778667
{15},409.99685668947546,284.0837402343816,332.6868896484441,325.96011352536857,290.70751953122806,248.71157836913414,368.0977172851495,206.75973510744456,7735.945828717173,331.556990500559
{16},406.6473388671834,286.8648681640611,326.9612426757799,324.2424011230508,289.6193237304726,244.75863647461074,369.1559753417982,207.21946716308236,7735.811438259647,334.8706209227913
{17},402.79510498043106,289.455352783187,321.18640136717147,322.1514282226938,288.31335449222365,240.46919250489825,370.08413696290603,207.75778198238598,7745.64858972864,338.1667655606152
{18},399.0495605468868,291.3479919433652,315.9435729980526,319.8873291015507,287.4387207031124,236.75375366210324,370.6981811523373,208.14538574220063,7730.449134342372,341.0470714515777
{19},396.1201171875169,292.77719116211847,311.87777709961813,317.9007263183433,286.74136352537454,233.74057006835073,370.98825073241306,208.50273132325853,7727.749490116046,343.3938771474711
{20},392.87316894531943,293.93637084961347,307.7781677246143,315.78152465819477,285.90606689452466,230.63282775878517,371.1400451660119,208.795822143561,7727.49094889305,345.6022291906852
{21},389.9200744628923,294.811767578126,304.08703613281455,313.7398376464812,285.21438598632557,227.83813476562335,371.11413574218716,208.98466491699278,7728.75541992396,347.5640589847998
{22},387.5929565429558,295.4572753906162,301.25531005858477,312.0111083984508,284.68167114259114,225.66061401368069,371.02502441407137,209.1067657470573,7729.85565138494,349.14619296038853
{23},385.0668029785128,295.83636474609176,298.3129272460922,310.2569885253928,284.13671875000097,223.42289733886787,370.878326416017,209.1467590332012,7729.888073347291,350.56232645624556
{24},383.08425903321057,296.1475219726618,296.1862182617248,308.69644165038255,283.5827636718677,221.78709411620545,370.6618957519474,209.0761108398514,7725.207563555938,351.7827409921397
{25},381.103729248042,296.3664550781212,293.84048461913727,307.07055664062926,283.10885620117665,219.8352508544959,370.36038208008137,209.12013244628488,7727.39964178286,353.00677737196
{26},379.25738525390784,296.3870849609388,291.86413574218784,305.72994995117153,282.6593322753897,218.24317932128835,370.1314697265614,209.051193237306,7727.547412242588,353.8979122006727
{27},377.6512145996071,296.40084838867006,290.0211486816398,304.44506835937597,282.23724365234517,216.8250274658214,369.779205322267,208.90983581542807,7731.104367388594,354.7550909397057
{28},376.4543151855608,296.3934631347775,288.721191406262,303.358673095689,281.8289489745955,215.69929504393352,369.42755126951926,208.7544403076313,7732.246370741588,355.46075844240414
{29},375.0305175781298,296.31079101562915,287.36645507812926,302.2933349609327,281.4254150390569,214.5226287841748,369.2467041015577,208.56463623047412,7735.159773099229,356.0959615222615
{30},373.8949890136584,296.24966430662863,286.1589050292856,301.29898071290336,281.0986328125128,213.52847290040197,368.87951660157404,208.3936614990105,7732.011318932462,356.7061927778386
{31},373.02969360351096,296.12728881835517,285.245300292965,300.4898681640666,280.70736694336387,212.5993041992228,368.5740966796916,208.3561553955033,7733.142574776408,357.1549394795193
{32},372.05432128907,295.9639587402413,284.2667236328196,299.6284790038985,280.39352416991375,211.84179687499253,368.36770629882113,208.0731658935624,7733.394728521605,357.609688308018
