Image,corner_0_x,corner_0_y,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,area,angle_from_180
{1},463.2685852050766,153.75994873046983,451.43072509765716,206.97859191894662,398.29675292968903,197.09550476074122,409.3885192871085,144.1893920898425,2950.725862770778,282.54060038363997
{2},463.08486938476585,183.20660400390614,444.18432617187483,235.69540405273403,391.72402954101545,217.7548065185548,410.16815185546903,165.5556640625005,3090.2142155910988,289.8032974396579
{3},457.45468139648466,212.40892028808585,430.6041259765625,263.2510375976561,379.4925231933591,236.50537109375014,406.41961669921886,185.55693054199247,3319.9805518924477,297.83926850179074
{4},450.64044189453705,231.2649383544911,416.93127441406136,280.5161132812439,367.75451660155596,246.67546081543088,401.45870971679807,197.5225372314517,3558.7198250279616,304.3890562415378
{5},440.99050903319744,248.8971557617191,400.1081848144535,295.5983886718805,353.48413085938085,254.33943176269491,394.5641784667965,207.5918121337833,3865.65439051039,311.1989479743331
{6},433.4747924804726,259.5201721191407,386.64965820312506,303.66732788085534,342.5450134277302,256.6944885253905,389.49652099609364,212.53701782226972,4147.251646061406,316.68614606780613
{7},424.56027221678903,269.2882385253896,371.58288574218653,310.13287353516347,330.93249511719483,256.7105407714853,384.2875366210948,216.00361633300048,4486.454185349139,322.36840756116305
{8},417.682891845695,275.6428222656232,359.63781738281085,313.130462646492,322.3292236328203,254.74433898925955,380.73083496093903,217.36441040038355,4786.228223518388,327.14414120636866
{9},412.01608276365994,280.26968383788716,349.6341857910124,314.43515014649523,315.6645507812614,251.81857299805023,378.2719726562533,217.7730407714733,5064.159585622037,331.29125563943865
{10},406.66503906249727,284.1716918945302,340.2455749511711,314.69113159179904,309.82546997070574,248.10615539550872,376.47683715820386,217.6029815673808,5354.3372609086,335.3214355051438
{11},402.81835937500017,286.6828613281251,333.56280517578165,314.3260498046864,305.99060058593676,244.79455566406216,375.57559204101574,217.2456817626952,5579.9594589667395,338.240705239258
{12},399.49288940429074,288.83721923827824,327.4476013183556,313.4826049804764,302.9194946289131,241.51440429687833,374.9291992187532,216.7934417724545,5792.281799775876,341.11511334201043
{13},396.27569580078256,290.64239501953193,321.969787597657,312.5350646972643,300.216064453124,238.2062377929682,374.57394409179625,216.31671142578227,6000.5296824174075,343.5835017869079
{14},393.21517944335613,292.2057495117168,316.78335571288875,311.30987548828426,298.10757446289415,234.9897766113302,374.4378967285175,215.87065124511406,6187.87834764782,345.96645873762475
{15},390.9089965820417,293.53140258789745,312.9013366699291,310.2430725097546,296.1895751953022,232.18162536620426,374.30718994139926,215.5468902587998,6368.401504328176,347.90823254803036
{16},388.7724914550679,294.5042114257742,309.4381713867115,309.2567138671982,294.7920837402445,229.88954162598353,374.1660156250072,215.16166687010664,6512.729581520922,349.46596168924884
{17},386.97109985350284,295.21417236327204,306.6690368652252,308.30267333985654,293.53637695313824,227.90869140625944,373.9872436523531,214.88220214842454,6629.800061982074,350.7427161540166
{18},384.8641662597664,295.9234008789069,303.3410339355475,307.07589721679614,292.1717529296873,225.6531372070311,373.62881469726483,214.42987060546977,6763.362339541702,352.2101990901253
{19},382.86737060548836,296.3827819824375,300.5332336425737,305.9558715820369,290.9469604492265,223.6504211425842,373.29348754883216,214.04313659667454,6870.34067017382,353.36792979797724
{20},381.3977661132695,296.63613891600596,298.4344787597563,305.14193725587074,290.0018920898552,222.12388610840773,373.02200317383773,213.6551513671757,6959.599616662592,354.1462121897134
