Image,corner_0_x,corner_0_y,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,area,angle_from_180
{1},295.9236755371098,327.94766235351557,338.0470886230467,249.44425964355415,416.9004516601563,291.8052368164062,375.01614379882795,371.3531188964838,8042.146048562805,118.21714959242229
{2},298.77087402345256,326.0935363769454,325.8659667968676,241.43034362791525,410.609130859361,268.55984497071034,383.73251342774176,353.69171142579563,7942.195860567503,107.74643413623679
{3},299.50238037108556,322.8919982910221,309.30017089844387,234.75990295410955,397.45727539063336,244.56047058104807,387.6308593749934,332.6950378417887,7864.494175795022,96.34361809115484
{4},299.5745544433593,321.26522827148443,295.1038513183595,232.63203430175793,383.4326782226562,228.3153381347658,387.9861755371094,316.49514770507807,7833.002588034367,87.1124191520193
{5},299.9110717773485,320.23745727538295,280.16513061522693,233.8664093017531,366.42196655273045,214.20875549317026,386.00018310547557,300.2583312988324,7818.669678238271,77.12248472280595
{6},300.85293579101597,319.8907470703118,269.57940673828017,237.02647399902293,352.35644531249926,206.0002899169936,383.5272827148459,288.54696655273534,7815.530932706177,69.32315907843667
{7},303.09335327147994,319.9150695800936,260.2900695800949,242.5174865722705,337.71765136719216,199.79917907713212,380.26046752928136,276.9927368164018,7802.016262519144,61.05603413497431
{8},306.20697021484585,319.7486267089701,253.78291320799386,248.50984191894315,325.1678161621072,196.28038024903756,377.24505615235785,267.41296386718966,7801.036738354567,53.65094293226963
{9},310.17160034179847,319.1537170409697,249.9178924560092,254.69873046874847,314.6340637207015,194.4658355713346,374.7806701660616,259.0739135742204,7794.19966073228,46.92949284819929
{10},313.86160278320216,318.42935180662283,248.19284057615408,259.4347229003916,307.2891540527353,193.86708068849399,372.8753356933771,252.85641479492097,7786.985176616356,41.935468027319075
{11},318.3805236816433,317.2039184570496,247.54450988771433,264.57202148437216,300.18981933593466,193.755661010723,370.9101867675596,246.3763732910184,7780.134748083627,36.61273390302608
{12},322.83053588867585,315.56454467775137,247.8891296386885,269.0405883789024,294.52923583984006,194.1722106933436,369.36367797849965,240.7211761474647,7773.77756272001,31.832193170816538
{13},326.51016235351307,314.060180664054,248.87789916991457,272.34896850586165,290.5509948730493,194.6224822998128,368.14437866211665,236.42413330077906,7768.370484201099,28.24879301161002
{14},330.4815368652409,312.09844970704876,250.31497192384535,275.6114501953061,286.8948669433528,195.424697875959,367.06442260740374,232.01997375488963,7760.801865242858,24.472173935836054
{15},333.63287353515886,310.5629882812562,251.85043334961588,277.9836425781222,284.24999999999727,196.18734741210295,366.2014160156188,228.62794494629176,7758.146550416932,21.720657310547608
{16},337.12377929687585,308.6708679199236,253.58602905273585,280.4361877441399,281.97970581054597,197.0144042968733,365.2576293945297,225.31120300293045,7754.3360953966985,18.67458883402395
{17},340.1061096191523,306.94671630861495,255.52947998049007,282.46325683592573,279.9917602538944,197.8840789794707,364.57037353513516,222.38853454591006,7751.820135779453,16.14480813607304
{18},342.630584716799,305.40603637695665,257.2929687500035,284.0854187011697,278.563781738279,198.63023376464474,364.01129150390284,220.01362609863486,7749.904739317259,14.027531466877576
{19},344.8872985839893,304.13717651367955,258.85284423829006,285.48898315429125,277.4707946777289,199.4558258056556,363.48608398436573,218.0918273925841,7748.414740127839,12.229826512183763
{20},346.99261474610284,302.8074340820445,260.4971618652461,286.75558471678886,276.5436401367098,200.23358154295582,363.1259460449093,216.25439453125867,7746.883166011583,10.513361516269242
{21},348.6573486328124,301.7740783691405,261.8000183105476,287.7211608886713,275.90765380859284,200.82946777343628,362.79269409179585,214.93957519531332,7744.752238885463,9.19042192955959
{22},350.3390197753854,300.7824707031181,263.1966857910091,288.61657714844245,275.3228759765676,201.445129394538,362.5239257812564,213.63432312011238,7745.89174534956,7.947662659084699
{23},351.9001159668101,299.84179687501694,264.47744750978256,289.4350585937367,274.9238586425626,202.07133483884752,362.2504272460753,212.4424896240379,7742.954602268401,6.788507835133146
{24},353.21319580077756,298.9839172363236,265.6230468749962,290.1434631347687,274.6126708984406,202.58364868164438,362.0592956543005,211.45826721191102,7740.588991155324,5.763333054245038
{25},354.2342834472746,298.4476623535263,266.5395202636829,290.54492187499073,274.42114257811613,203.01579284666911,362.010253906239,210.7313995361421,7740.559248197293,5.149382802301261
{26},355.30615234374727,297.72180175780943,267.4433288574187,291.1668395996121,274.27713012695517,203.382949829104,361.87585449218943,209.9716339111311,7743.91208937062,4.266619029720914
{27},356.24203491210284,297.26013183593017,268.41369628905477,291.44113159180364,274.0918884277412,203.66264343262498,361.8456726074296,209.4385070800713,7740.762967848939,3.790548714758472
{28},356.9141845702949,296.72476196287096,269.099273681621,291.776763916033,274.0467529297057,203.95823669435634,361.8444824218953,208.90455627439584,7735.528875893215,3.224964305810886
{29},357.61230468750034,296.34756469726597,269.70306396484415,292.0657348632808,274.0694885253901,204.27940368652278,361.9290771484377,208.42968749999986,7739.135180281068,2.7885242024626677
{30},358.3423767089903,295.93002319336586,270.3818664550847,292.38601684569704,274.03344726561903,204.37568664550128,361.89154052733704,208.0942077636781,7742.329840973216,2.3072494116887583
{31},358.7304382324193,295.5186462402316,270.79632568359114,292.5180053710962,274.18637084961193,204.59370422363557,362.09384155273693,207.57417297363045,7741.359213313306,1.9543879852650434
{32},359.44094848632443,295.38650512694926,271.47381591796443,292.53759765625404,274.15682983398796,204.60842895508193,362.0865783691451,207.4257507324176,7742.170551854273,1.8549353268404616
{33},359.66732788086216,295.16830444336233,271.73672485351864,292.60351562499716,274.33837890624727,204.6390991210908,362.2684936523401,207.2206268310581,7740.700623490098,1.6707484742491374
{34},360.1850891113223,294.8720703124939,272.2343139648375,292.7174682617248,274.30371093750585,204.75952148438122,362.26690673828756,206.91259765624397,7741.053477021895,1.4033408678258183
{35},360.5988769531241,294.4314270019521,272.60891723632704,292.8974609375011,274.34152221679784,204.9395294189463,362.317596435548,206.4407348632802,7742.864210764426,0.9987603059713592
{36},360.7445068359345,294.4357910156219,272.80090332030966,292.87249755859654,274.44049072265926,204.9119567871125,362.4233398437527,206.4458007812474,7741.157590884657,1.0183877056845176
{37},361.2460632324225,294.4450683593756,273.3370361328133,292.8293457031242,274.32357788085847,204.88180541992088,362.34786987304585,206.44653320312602,7740.354730447267,1.0529483742656112
{38},362.00000000000483,294.43594360352057,273.98574829102006,292.7748107910113,274.0259094238239,204.8052673339801,361.9999999999948,206.42218017578642,7742.7855246341205,1.081240812182159
{39},361.7731628417961,294.40780639648347,273.7361755371092,292.6881713867188,274.5335693359383,204.72280883789142,362.43301391601574,206.41558837890622,7740.580402884509,1.1190217136631304
{40},361.593109130837,294.34729003903925,273.587402343726,292.6101379394762,274.9765319824442,204.64419555666376,362.89578247072706,206.37966918943002,7740.113054815352,1.13081939189766
{41},361.5767517089901,294.16906738281835,273.61572265625574,292.55236816405704,275.34878540038466,204.57063293456412,363.2835693359312,206.23028564453725,7738.738153013408,1.0529619140222053
{42},362.03506469727006,293.6217956543015,274.1394348144573,292.6965942382772,275.39620971679267,204.66625976562065,363.42330932616767,205.71223449707432,7739.260116297359,0.6030809348017101
{43},363.0000000000006,293.0000000000006,275.0000000000006,292.9999999999993,274.9999999999993,204.99999999999935,362.9999999999993,205.00000000000065,7744.000000000007,8.526512829121202e-13
{44},363.0000000000006,293.0000000000006,275.0000000000006,292.9999999999993,274.9999999999993,204.99999999999935,362.9999999999993,205.00000000000065,7744.000000000007,8.526512829121202e-13
{45},363.0000000000006,293.0000000000006,275.0000000000006,292.9999999999993,274.9999999999993,204.99999999999935,362.9999999999993,205.00000000000065,7744.000000000007,8.526512829121202e-13
{46},363.0000000000006,293.0000000000006,275.0000000000006,292.9999999999993,274.9999999999993,204.99999999999935,362.9999999999993,205.00000000000065,7744.000000000007,8.526512829121202e-13
{47},363.0000000000006,293.0000000000006,275.0000000000006,292.9999999999993,274.9999999999993,204.99999999999935,362.9999999999993,205.00000000000065,7744.000000000007,8.526512829121202e-13
{48},363.0000000000006,293.0000000000006,275.0000000000006,292.9999999999993,274.9999999999993,204.99999999999935,362.9999999999993,205.00000000000065,7744.000000000007,8.526512829121202e-13
{49},363.0000000000006,293.0000000000006,275.0000000000006,292.9999999999993,274.9999999999993,204.99999999999935,362.9999999999993,205.00000000000065,7744.000000000007,8.526512829121202e-13
{50},363.0000000000006,293.0000000000006,275.0000000000006,292.9999999999993,274.9999999999993,204.99999999999935,362.9999999999993,205.00000000000065,7744.000000000007,8.526512829121202e-13
{51},363.0000000000006,293.0000000000006,275.0000000000006,292.9999999999993,274.9999999999993,204.99999999999935,362.9999999999993,205.00000000000065,7744.000000000007,8.526512829121202e-13
