Image,corner_0_x,corner_0_y,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,area,angle_from_180
{1},470.46356201173455,11.422512054459622,644.1603393554814,9.677809715259526,629.3880615234258,180.16018676756525,460.3712158202984,176.10261535645805,28730.564142872237,179.42451022755054
{2},498.0343933105895,77.50434875495348,647.5212402344453,112.3445205688076,604.0569458007385,257.6690979003163,458.02062988274275,220.24148559574274,22790.420782501802,193.11944811362753
{3},503.04110717774034,138.9274902343936,625.496459960956,200.96463012694744,560.2926025390577,320.6614074706878,439.61520385740494,257.7021789550833,18514.619163023795,206.86724200794646
{4},494.5265502929695,194.6117553711118,586.3331909179873,279.00204467773375,501.3696594238274,369.82510375974755,410.0888366699034,285.1770019531256,15461.309674456788,222.58977098396628
{5},478.15734863281205,231.8816833496119,541.2839355468778,329.6816406250007,443.60913085937574,393.0419921874968,380.4279174804661,295.02456665039006,13560.472844540142,237.15911602999947
{6},463.5989074706965,251.82965087892154,504.1108703613423,355.64413452149057,400.4519653320376,396.822692871079,359.56179809568806,292.8775024413997,12461.065294570668,248.68256972459824
{7},448.81335449220234,265.76818847654187,465.71087646482385,371.6989440917826,359.8519592285013,389.3740539550981,342.53265380861484,283.38375854493694,11541.096474375488,260.9368318256611
{8},437.04089355469375,274.05749511718165,433.27395629882244,377.81106567382216,329.4260253906177,374.7657470703194,332.476776123053,270.72726440430336,10837.45848671726,272.0793004715057
{9},429.32162475583533,278.4624023437664,410.3386230468924,378.366119384791,310.2774658203382,359.99716186521675,328.80493164060834,259.92495727536647,10373.77922418341,280.75868416577185
{10},422.37521362303426,282.2699584960997,388.3181457519587,375.8100585937618,294.5425720214962,342.41809082030693,328.1853332519475,248.63545227049588,9936.97111710807,290.00608769830313
{11},416.7101440429633,285.2134094238298,370.31802368164205,371.3202819824265,283.94128417969307,325.6170959472639,329.9580993652323,239.1771392822197,9587.592062622803,298.31462040464135
{12},412.4878234863197,287.4938659667984,357.5288391113296,366.81591796875824,277.9089965820391,312.3423156738267,332.6561889648422,232.7108459472574,9332.875035406556,304.7164947746222
{13},408.0418395996286,289.8490905761707,344.9624023437486,361.21154785154,273.34411621091647,298.5679016113295,336.28009033203267,226.81816101076356,9089.091341864725,311.4744399453541
{14},403.83178710938984,291.84231567382875,334.4254455566412,355.4484558105334,270.58978271483005,286.35461425781193,339.9159545898432,222.40618896485788,8878.474288954902,317.4968834115265
{15},400.48403930662647,293.3481140136701,326.68435668945125,350.59436035157734,269.2188720703284,277.1242065429707,342.9369201660173,219.61840820311176,8728.130174353595,322.19934824379084
{16},396.6890563964517,294.7730102538994,319.0311279296807,345.23217773440734,268.5142211914388,267.79559326172557,346.0914916992257,217.08358764645146,8577.721566824686,326.9857214875125
{17},393.18078613282074,295.871002197268,312.5953979492209,340.0424499511643,268.2677612304631,259.5576477050765,348.92373657226364,215.21028137207716,8456.183810432878,331.2714329645437
{18},390.32962036131477,296.60006713866716,307.76492309569835,335.9127502441542,268.4517517089989,253.4324951171927,351.02243041992665,214.01031494139258,8362.265280557753,334.5388268439235
{19},387.3741149902033,297.22976684568994,303.09915161131477,331.4208679199535,268.8227539062819,247.18467712403688,353.14306640626336,212.93734741207783,8275.417414079682,337.9171685266339
{20},384.5711669921719,297.66830444335176,299.0968933105398,327.2377319336084,269.3948364257967,241.79748535156995,355.04232788086654,212.0512390136572,8196.23741960978,340.9171764249011
{21},382.5341491698953,297.91296386717323,296.12365722654823,323.9687500000266,269.9897460937769,237.63818359376444,356.4032897949362,211.53219604489524,8143.723228418727,343.2201036629315
{22},380.32821655272835,298.054321289059,293.25442504882346,320.55032348633614,270.6660461425857,233.54827880859813,357.73678588867574,210.99591064452454,8086.738298908873,345.51407013593905
{23},378.35119628905346,298.02828979491613,290.7506713867129,317.5078430175872,271.34896850586773,229.95245361328662,358.89099121094256,210.60014343260934,8039.03563624317,347.46323332795885
{24},376.8194885253939,298.0289306640647,289.0218200683619,315.080749511715,271.9688110351533,227.27708435058392,359.8069458007789,210.21330261230815,8001.8005955874905,349.00900453813983
{25},375.3193359374768,297.92959594724914,287.25827026365516,312.6323852539297,272.6142883301007,224.54537963868796,360.65112304689194,209.89309692380436,7968.860241620445,350.52125402212687
{26},373.87091064452403,297.8258666992133,285.723907470698,310.3644104003975,273.2722778320387,222.1670379638728,361.49246215820847,209.5807647705007,7935.628531426148,351.9042256670814
{27},372.95455932617085,297.62994384765545,284.72515869140426,308.6726379394557,273.6748657226591,220.41642761230688,361.9282836914096,209.37074279784733,7909.893234757226,352.8660200020198
{28},371.8701171874975,297.4128112792949,283.57843017578017,306.9364318847671,274.13119506836483,218.56414794922316,362.44650268555034,209.1428680419879,7888.439808498166,353.843569178817
{29},370.92221069336796,297.22421264649154,282.65521240235125,305.26184082030335,274.5426940917882,216.88781738280528,363.00793457030494,208.88914489747003,7871.800947615804,354.7969728960546
{30},370.29858398437386,297.12145996093653,281.8897094726559,304.0481872558599,274.8835449218762,215.74571228027446,363.23901367187557,208.6920318603509,7859.13587221261,355.5200973989095
{31},369.62045288086205,296.8596496582055,281.209564208987,302.8147888183565,275.2558898925754,214.54771423339608,363.51669311523176,208.45498657226864,7839.540291072757,356.14651852629913
{32},368.9136352538833,296.59289550779215,280.61563110349596,301.72457885744393,275.47042846682007,213.41195678713007,363.8088684082238,208.31155395505488,7824.452088388549,356.6738384311777
{33},368.5091857910021,296.41314697264403,280.22747802733164,300.86608886720086,275.58560180665415,212.58207702637944,363.9656066894654,208.124160766588,7818.884632886147,357.11243992492814
{34},367.9700317382734,296.2613525390553,279.6264648437427,300.0178833007891,275.8869628906341,211.66384887696145,364.19354248047654,207.88609313963994,7818.970818265785,357.5651449817142
