Image,corner_0_x,corner_0_y,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,area,angle_from_180
{1},256.50018310544004,390.94793701175723,236.8534088135144,251.58218383791908,375.2370300293257,231.5382232665628,395.689575195275,370.56542968747203,19723.86163212295,81.97573352218859
{2},256.50018310544004,390.94793701175723,236.8534088135144,251.58218383791908,375.2370300293257,231.5382232665628,395.689575195275,370.56542968747203,19723.86163212295,81.97573352218859
{3},258.8620910644451,389.5706787109488,236.33102416993324,252.34924316407057,372.77731323242847,229.29620361327193,395.9501037597533,366.3266296386632,19283.311749606015,80.6755241126275
{4},261.20028686523267,388.06777954101835,235.859970092777,252.94050598144773,370.2524719238302,227.32666015624673,396.1880493164023,362.127349853513,18839.189413558262,79.37872554049505
{5},261.20028686523267,388.06777954101835,235.859970092777,252.94050598144773,370.2524719238302,227.32666015624673,396.1880493164023,362.127349853513,18839.189413558262,79.37872554049505
{6},263.48626708981436,386.6301574707486,235.35981750492698,253.60372924807564,367.744232177765,225.3463287353042,396.2671813964369,357.9418334960631,18414.91707508992,78.06149416038386
{7},265.74221801762667,385.1431884764835,234.9591979979657,254.32513427729359,365.20724487299674,223.3726806641441,396.32540893562685,353.8406066895023,18001.30151157186,76.7585250032929
{8},265.74221801762667,385.1431884764835,234.9591979979657,254.32513427729359,365.20724487299674,223.3726806641441,396.32540893562685,353.8406066895023,18001.30151157186,76.7585250032929
{9},267.89218139651365,383.6435546874499,234.52473449702322,255.00340270993323,362.6737365722365,221.56176757817482,396.3412475586477,349.8141174316721,17606.908304733828,75.45874393196505
{10},270.0148925781342,382.18945312498334,234.1025085449043,255.65110778807613,360.24386596678596,219.85122680666026,396.2549133300955,345.86004638672836,17231.496853157492,74.15572209802554
{11},270.0148925781342,382.18945312498334,234.1025085449043,255.65110778807613,360.24386596678596,219.85122680666026,396.2549133300955,345.86004638672836,17231.496853157492,74.15572209802554
{12},272.08752441405903,380.6323852539129,233.7464294433697,256.4233703613335,357.70852661133193,218.07723999022704,396.11560058592926,342.0081787109332,16860.900632588637,72.84548119181062
{13},273.85232543941726,379.3092651367903,233.61743164070106,256.9722290039445,355.28625488285036,216.39340209953355,395.9527587889868,338.32366943355595,16535.883691932468,71.79470729574791
{14},273.85232543941726,379.3092651367903,233.61743164070106,256.9722290039445,355.28625488285036,216.39340209953355,395.9527587889868,338.32366943355595,16535.883691932468,71.79470729574791
{15},275.91320800783245,377.7505187987859,233.1399688720293,257.7511291503711,352.8779602050581,214.95382690433914,395.71258544926144,334.65487670900455,16192.581022642953,70.38162092178209
{16},277.8233642577789,376.2752685547629,232.83683776862833,258.45074462893916,350.51879882815876,213.48803710929954,395.410156249925,331.0149536132478,15869.973564421001,69.10266697851574
{17},277.8233642577789,376.2752685547629,232.83683776862833,258.45074462893916,350.51879882815876,213.48803710929954,395.410156249925,331.0149536132478,15869.973564421001,69.10266697851574
{18},279.5778198242099,374.8537292480677,232.55931091310669,259.1013488769619,348.2196655273507,212.19618225096028,395.1449279784985,327.6356506347584,15575.049307749417,67.89305654831696
{19},279.5778198242099,374.8537292480677,232.55931091310669,259.1013488769619,348.2196655273507,212.19618225096028,395.1449279784985,327.6356506347584,15575.049307749417,67.89305654831696
{20},281.295074462876,373.4239501953492,232.33148193363027,259.7519836425927,345.96044921876364,210.8954467773097,394.7885437011382,324.2893371581897,15288.617634802184,66.6962969495487
{21},282.9885253906098,372.01422119144695,232.1095428467192,260.46893310548353,343.6801147461086,209.70922851558535,394.4621276855067,321.05969238279755,15013.992286981607,65.48092039238486
{22},284.6518249511714,370.66479492187625,231.94230651855798,261.2194824218761,341.45413208007847,208.50683593749915,394.025512695309,317.8011474609363,14748.525507339764,64.28425509240998
{23},284.6518249511714,370.66479492187625,231.94230651855798,261.2194824218761,341.45413208007847,208.50683593749915,394.025512695309,317.8011474609363,14748.525507339764,64.28425509240998
{24},286.2280578613274,369.18231201172097,231.71414184570548,261.83972167968824,339.4243469238292,207.3812866210905,393.5456848144505,314.8125915527335,14501.234845563813,63.07627014725091
{25},287.6775512695311,367.8969116210941,231.60679626465037,262.3520507812506,337.31512451171903,206.4113464355459,393.1063537597643,311.79699707031205,14267.087231096855,62.02050542363759
{26},287.6775512695311,367.8969116210941,231.60679626465037,262.3520507812506,337.31512451171903,206.4113464355459,393.1063537597643,311.79699707031205,14267.087231096855,62.02050542363759
{27},289.188415527352,366.52789306637726,231.4602203368856,263.03366088866375,335.18603515624204,205.38536071780118,392.6189575195603,308.893005371102,14039.473851824143,60.84759661829446
{28},290.5698547363306,365.2233886718656,231.35643005370136,263.56909179687244,333.1968383789035,204.55189514161202,392.1222229004001,306.0844116210963,13821.38994398024,59.77928561073031
{29},290.5698547363306,365.2233886718656,231.35643005370136,263.56909179687244,333.1968383789035,204.55189514161202,392.1222229004001,306.0844116210963,13821.38994398024,59.77928561073031
{30},291.95773315429847,363.94058227538403,231.3040466308536,264.1907043457017,331.1975097656234,203.6795349121158,391.5753784179746,303.30465698242335,13610.037129180375,58.69798285119742
{31},293.23843383789335,362.67916870115965,231.29110717772238,264.8035583496067,329.3360595703094,202.89532470704495,391.0822753906381,300.72338867187796,13414.333842357548,57.66950587793326
{32},293.23843383789335,362.67916870115965,231.29110717772238,264.8035583496067,329.3360595703094,202.89532470704495,391.0822753906381,300.72338867187796,13414.333842357548,57.66950587793326
{33},294.57986450196057,361.50384521480777,231.2391204833613,265.3765563964767,327.50335693358625,202.17492675784885,390.50555419925576,298.1154785156326,13226.814142530035,56.61808482129203
{34},295.8316345214801,360.2174377441634,231.22851562502194,266.0201721191447,325.6204833984417,201.49516296384485,390.0142822265397,295.685119628902,13043.261358020412,55.556580734959994
