Image,corner_0_x,corner_0_y,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,area,angle_from_180
{1},359.7644653320198,271.10107421874693,282.5075683593716,315.0478515625122,238.62882995606552,237.66744995117486,316.0522460937533,194.000427246082,7892.3384033708135,330.36706960727554
{2},359.78427124022,271.34924316405846,282.3122558593711,314.8614807129045,238.91926574708475,237.24822998047287,316.5900268554728,193.99230957029843,7888.879877371895,330.67921058657413
{3},359.78427124022,271.34924316405846,282.3122558593711,314.8614807129045,238.91926574708475,237.24822998047287,316.5900268554728,193.99230957029843,7888.879877371895,330.67921058657413
{4},360.17547607422625,271.54034423828347,282.53369140625216,314.5119934081956,239.52995300292213,236.61895751952903,317.5662841796853,193.8694000244217,7889.187751732876,331.03721116966966
{5},360.8615112304713,271.75323486328205,282.8147583007822,314.04663085937193,240.46086120605187,235.97387695312415,318.6962890624989,193.80125427246432,7880.719817491263,331.5468151891334
{6},360.8615112304713,271.75323486328205,282.8147583007822,314.04663085937193,240.46086120605187,235.97387695312415,318.6962890624989,193.80125427246432,7880.719817491263,331.5468151891334
{7},361.46145629881863,271.8779602050752,283.1812133789035,313.6611938476651,241.36306762696248,235.19432067871372,319.9560241699247,193.6951751708895,7878.379720583274,331.9082724881581
{8},362.13516235353575,272.0782165527407,283.4289855957092,313.27575683591834,242.42759704587823,234.5212554931577,321.0534667968689,193.5466766357615,7872.768931322498,332.3708813916859
{9},362.13516235353575,272.0782165527407,283.4289855957092,313.27575683591834,242.42759704587823,234.5212554931577,321.0534667968689,193.5466766357615,7872.768931322498,332.3708813916859
{10},362.8225402831936,272.3889465332,283.7760314941373,312.74362182618194,243.32369995118174,233.89608764648753,322.3044433593782,193.41320800780272,7871.457394346668,332.9548646964902
{11},363.2587280273287,272.48071289062,284.4248657226516,312.4768371582175,243.8707733154443,233.0579986572314,323.5861816406299,193.20938110350087,7891.471504250032,333.099177347086
{12},363.2587280273287,272.48071289062,284.4248657226516,312.4768371582175,243.8707733154443,233.0579986572314,323.5861816406299,193.20938110350087,7891.471504250032,333.099177347086
