Image,corner_0_x,corner_0_y,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,area,angle_from_180
{1},388.00000000000483,373.00000000000483,252.00000000000614,372.9999999999938,251.9999999999947,236.9999999999947,387.99999999999335,237.00000000000674,18495.999999999614,4.661160346586257e-12
{2},388.00000000000483,373.00000000000483,252.00000000000614,372.9999999999938,251.9999999999947,236.9999999999947,387.99999999999335,237.00000000000674,18495.999999999614,4.661160346586257e-12
{3},387.00000000002865,370.00000000002865,253.00000000002882,369.9999999999712,252.9999999999707,235.99999999997073,386.9999999999705,236.00000000002942,17955.99999999994,2.4556356947869062e-11
{4},387.0000000000106,368.0000000000105,253.00000000001032,367.9999999999897,252.99999999998886,234.99999999998897,386.9999999999891,235.00000000001086,17822.00000000005,8.86757334228605e-12
{5},387.0000000000106,368.0000000000105,253.00000000001032,367.9999999999897,252.99999999998886,234.99999999998897,386.9999999999891,235.00000000001086,17822.00000000005,8.86757334228605e-12
{6},386.00000000002217,366.00000000002217,254.0000000000216,365.9999999999784,253.99999999997758,233.99999999997752,385.9999999999781,234.00000000002194,17424.000000000153,1.8985701899509877e-11
{7},384.9999999999998,362.99999999999983,255.0,363.0,255.0000000000014,233.00000000000142,385.0000000000012,232.99999999999883,16899.99999999995,359.9999999999999
{8},384.9999999999998,362.99999999999983,255.0,363.0,255.0000000000014,233.00000000000142,385.0000000000012,232.99999999999883,16899.99999999995,359.9999999999999
{9},385.0000000000162,361.00000000001614,255.0000000000156,360.9999999999844,254.99999999998397,231.99999999998403,384.9999999999846,232.00000000001532,16770.000000000146,1.3983481039758772e-11
{10},384.0000000000058,359.00000000000585,256.0000000000071,358.99999999999284,255.99999999999642,230.99999999999636,383.999999999995,231.00000000000503,16383.99999999968,5.7980287238024175e-12
{11},384.0000000000058,359.00000000000585,256.0000000000071,358.99999999999284,255.99999999999642,230.99999999999636,383.999999999995,231.00000000000503,16383.99999999968,5.7980287238024175e-12
{12},382.9999999999746,356.9999999999744,256.8390197753687,357.00000000002206,257.08618164064825,230.0000000000235,383.00000000002444,229.9999999999753,16006.74971008271,359.9999999999784
{13},382.9999999999995,354.99999999999943,256.9999999999995,355.00000000000045,257.0000000000003,229.0000000000002,383.00000000000017,228.99999999999991,15876.000000000015,359.99999999999955
{14},382.9999999999995,354.99999999999943,256.9999999999995,355.00000000000045,257.0000000000003,229.0000000000002,383.00000000000017,228.99999999999991,15876.000000000015,359.99999999999955
{15},381.99999999998596,352.99999999998585,257.99999999998613,353.000000000014,258.0000000000138,228.00000000001393,382.00000000001364,227.99999999998633,15499.99999999997,359.99999999998704
{16},382.0000000000051,351.0000000000052,258.0000000000055,350.99999999999443,257.99999999999494,226.99999999999494,381.9999999999949,227.00000000000514,15375.999999999956,5.002220859751105e-12
{17},382.0000000000051,351.0000000000052,258.0000000000055,350.99999999999443,257.99999999999494,226.99999999999494,381.9999999999949,227.00000000000514,15375.999999999956,5.002220859751105e-12
{18},380.99999999998124,348.9999999999811,258.9999999999807,349.0000000000195,259.00000000001893,226.00000000001907,381.00000000001955,225.99999999998028,15006.000000000153,359.999999999982
{19},380.9999999999999,346.9999999999999,259.0000000000001,346.99999999999994,259.0,226.0,380.99999999999983,226.00000000000023,14761.999999999935,360.0
{20},380.9999999999999,346.9999999999999,259.0000000000001,346.99999999999994,259.0,226.0,380.99999999999983,226.00000000000023,14761.999999999935,360.0
{21},380.0000000000008,345.3943176269539,259.9999999999997,346.29739379882835,259.9999999999979,224.9999999999979,379.99999999999966,225.0000000000004,14501.502685547188,359.5688210296161
{22},380.0000000000071,344.0000000000071,260.0000000000067,343.9999999999933,259.9999999999935,223.9999999999935,379.9999999999939,224.0000000000061,14400.00000000008,6.59383658785373e-12
{23},380.0000000000071,344.0000000000071,260.0000000000067,343.9999999999933,259.9999999999935,223.9999999999935,379.9999999999939,224.0000000000061,14400.00000000008,6.59383658785373e-12
{24},379.0000000000145,342.0000000000146,261.00000000001455,341.9999999999853,260.99999999998624,222.99999999998613,378.9999999999862,223.0000000000139,14041.999999999978,1.4210854715202004e-11
{25},378.9999999999994,340.9999999999994,260.9999999999994,341.00000000000057,261.0000000000007,223.0000000000006,379.00000000000057,222.99999999999937,13924.0,359.99999999999943
{26},378.9999999999994,340.9999999999994,260.9999999999994,341.00000000000057,261.0000000000007,223.0000000000006,379.00000000000057,222.99999999999937,13924.0,359.99999999999943
{27},378.99999999998045,338.99999999998056,260.9999999999798,339.0000000000199,261.00000000001927,222.0000000000191,379.00000000001984,221.99999999998036,13806.000000000146,359.9999999999809
{28},377.9999999999988,337.99999999999886,261.9999999999988,338.0000000000012,262.00000000000125,221.00000000000128,378.0000000000013,220.9999999999987,13571.999999999993,359.99999999999886
{29},377.9999999999988,337.99999999999886,261.9999999999988,338.0000000000012,262.00000000000125,221.00000000000128,378.0000000000013,220.9999999999987,13571.999999999993,359.99999999999886
{30},377.9999999999952,335.99999999999534,261.9999999999941,336.00000000000585,262.00000000000455,221.0000000000045,378.00000000000574,220.9999999999943,13340.000000000255,359.99999999999477
{31},377.0000000000103,335.00000000001035,263.00000000000995,334.99999999998994,262.99999999998937,219.99999999998923,376.9999999999897,220.00000000001037,13110.00000000011,1.0231815394945443e-11
{32},377.0000000000103,335.00000000001035,263.00000000000995,334.99999999998994,262.99999999998937,219.99999999998923,376.9999999999897,220.00000000001037,13110.00000000011,1.0231815394945443e-11
{33},376.9999999999864,332.6030883788928,262.9999999999876,334.296722412122,263.0000000000129,219.000000000013,377.0000000000127,218.99999999998727,13047.289215087738,359.1488513695159
{34},377.00000000000614,332.0000000000061,263.0000000000064,331.9999999999937,262.99999999999403,218.99999999999406,376.9999999999938,219.00000000000617,12881.999999999949,6.195932655828074e-12
{35},377.00000000000614,332.0000000000061,263.0000000000064,331.9999999999937,262.99999999999403,218.99999999999406,376.9999999999938,219.00000000000617,12881.999999999949,6.195932655828074e-12
{36},376.0000000000043,331.0000000000044,264.0000000000045,330.9999999999955,263.9999999999956,217.99999999999562,375.99999999999545,218.00000000000452,12655.99999999997,4.547473508864641e-12
{37},375.99999999999716,329.99999999999716,263.9999999999975,330.0000000000025,264.00000000000284,218.00000000000279,376.0000000000025,217.9999999999975,12543.999999999913,359.99999999999727
{38},375.99999999999716,329.99999999999716,263.9999999999975,330.0000000000025,264.00000000000284,218.00000000000279,376.0000000000025,217.9999999999975,12543.999999999913,359.99999999999727
{39},375.99999999999716,328.9999999999972,263.9999999999975,329.00000000000256,264.00000000000284,217.0000000000028,376.0000000000025,216.9999999999975,12543.99999999992,359.99999999999727
{40},375.00000000000813,328.0000000000082,265.1792297363385,327.9999999999895,264.65390014647664,216.99999999999216,374.99999999999187,217.0000000000082,12219.261291503586,9.777068044058979e-12
{41},375.00000000000813,328.0000000000082,265.1792297363385,327.9999999999895,264.65390014647664,216.99999999999216,374.99999999999187,217.0000000000082,12219.261291503586,9.777068044058979e-12
{42},374.9999999999892,325.7819519042862,264.9999999999888,326.42785644532375,265.0000000000112,216.0000000000112,375.0000000000103,215.99999999998974,12111.539459228457,359.663571101332
{43},374.9999999999867,324.99999999998687,264.999999999986,325.0000000000138,265.00000000001296,216.00000000001282,375.00000000001364,215.99999999998641,11990.000000000138,359.999999999986
{44},374.9999999999867,324.99999999998687,264.999999999986,325.0000000000138,265.00000000001296,216.00000000001282,375.00000000001364,215.99999999998641,11990.000000000138,359.999999999986
{45},374.9999999999867,323.99999999998687,264.999999999986,324.0000000000138,265.00000000001296,215.00000000001288,375.00000000001364,214.99999999998644,11990.000000000124,359.999999999986
{46},373.9999999999938,322.9999999999938,265.9999999999936,323.00000000000637,266.00000000000625,215.00000000000628,374.0000000000065,214.99999999999352,11664.000000000036,359.9999999999933
{47},373.9999999999938,322.9999999999938,265.9999999999936,323.00000000000637,266.00000000000625,215.00000000000628,374.0000000000065,214.99999999999352,11664.000000000036,359.9999999999933
{48},373.99999999997135,321.68673706051857,265.99999999997067,323.3985290527644,266.0000000000295,214.0000000000298,374.00000000002865,213.99999999997124,11722.604370117202,359.09194217867696
{49},373.9999999999938,321.9999999999938,265.9999999999936,322.00000000000637,266.00000000000625,214.00000000000628,374.0000000000065,213.99999999999352,11664.000000000065,359.9999999999933
{50},373.9999999999938,321.9999999999938,265.9999999999936,322.00000000000637,266.00000000000625,214.00000000000628,374.0000000000065,213.99999999999352,11664.000000000065,359.9999999999933
{51},374.00000000000927,321.0000000000092,266.00000000000966,320.9999999999904,265.9999999999901,213.9999999999902,373.9999999999897,214.0000000000102,11555.999999999905,1.000444171950221e-11
{52},372.9999999999917,319.9999999999916,266.9999999999913,320.0000000000088,267.00000000000824,213.00000000000827,373.00000000000864,212.99999999999122,11342.000000000065,359.9999999999907
{53},372.9999999999917,319.9999999999916,266.9999999999913,320.0000000000088,267.00000000000824,213.00000000000827,373.00000000000864,212.99999999999122,11342.000000000065,359.9999999999907
{54},372.9999999999948,318.9999999999949,266.99999999999557,319.00000000000443,267.00000000000495,213.00000000000495,373.00000000000426,212.9999999999958,11235.999999999862,359.9999999999948
{55},373.0000000000008,318.00000000000085,267.00000000000057,317.99999999999943,266.9999999999996,212.99999999999963,372.9999999999999,213.00000000000009,11130.000000000065,7.958078640513122e-13
{56},373.0000000000008,318.00000000000085,267.00000000000057,317.99999999999943,266.9999999999996,212.99999999999963,372.9999999999999,213.00000000000009,11130.000000000065,7.958078640513122e-13
{57},372.9999999999948,317.9999999999949,266.99999999999557,318.0000000000044,267.00000000000495,212.00000000000495,373.00000000000426,211.99999999999582,11235.999999999862,359.9999999999949
{58},371.9999999999927,316.9999999999927,267.9999999999928,317.0000000000072,268.0000000000073,212.00000000000733,372.00000000000716,211.99999999999267,10920.000000000007,359.99999999999204
{59},371.9999999999927,316.9999999999927,267.9999999999928,317.0000000000072,268.0000000000073,212.00000000000733,372.00000000000716,211.99999999999267,10920.000000000007,359.99999999999204
{60},372.0,316.00000000000006,267.9999999999992,316.0000000000008,267.9999999999998,211.99999999999983,372.00000000000057,211.99999999999946,10816.000000000175,359.9999999999996
{61},372.0,316.00000000000006,267.9999999999992,316.0000000000008,267.9999999999998,211.99999999999983,372.00000000000057,211.99999999999946,10816.000000000175,359.9999999999996
{62},372.0,316.00000000000006,267.9999999999992,316.0000000000008,267.9999999999998,211.99999999999983,372.00000000000057,211.99999999999946,10816.000000000175,359.9999999999996
{63},372.0,315.0,267.9999999999992,315.00000000000074,267.9999999999998,210.99999999999983,372.00000000000057,210.99999999999946,10816.00000000016,359.9999999999996
{64},372.0000000000151,314.000000000015,268.00000000001444,313.9999999999857,267.99999999998437,210.99999999998454,371.999999999985,211.0000000000149,10712.000000000124,1.6143530956469476e-11
