Image,corner_0_x,corner_0_y,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,area,angle_from_180
{1},388.64004516601557,201.31701660156276,428.48812866210966,280.93905639648455,348.55157470703136,320.06588745117165,308.70968627929665,240.45616149902332,7923.226060637535,243.41361611304328
{2},388.64004516601557,201.31701660156276,428.48812866210966,280.93905639648455,348.55157470703136,320.06588745117165,308.70968627929665,240.45616149902332,7923.226060637535,243.41361611304328
{3},390.84890747069943,203.69075012207986,427.39544677735444,284.97592163086347,345.8814086914106,321.04626464842636,309.70349121092715,239.91516113280855,7919.034846900031,245.79089061874927
{4},390.84890747069943,203.69075012207986,427.39544677735444,284.97592163086347,345.8814086914106,321.04626464842636,309.70349121092715,239.91516113280855,7919.034846900031,245.79089061874927
{5},392.8144226074219,206.25540161132807,426.2823181152347,288.949676513672,343.20434570312494,321.7351074218752,310.5244445800778,239.20358276367168,7917.796358860112,247.96591431965203
{6},394.9653625488295,208.98233032226292,424.6479797363254,292.91864013671744,340.61901855468597,322.20776367187824,311.18206787109824,238.53303527832242,7901.442915656749,250.52474432439485
{7},394.9653625488295,208.98233032226292,424.6479797363254,292.91864013671744,340.61901855468597,322.20776367187824,311.18206787109824,238.53303527832242,7901.442915656749,250.52474432439485
{8},394.9653625488295,208.98233032226292,424.6479797363254,292.91864013671744,340.61901855468597,322.20776367187824,311.18206787109824,238.53303527832242,7901.442915656749,250.52474432439485
{9},396.6159973144575,211.40145874022605,423.1622314453048,296.30960083007403,338.1066284179639,322.54077148438404,311.8311767578216,237.78392028809074,7898.778768899174,252.638328212148
{10},396.6159973144575,211.40145874022605,423.1622314453048,296.30960083007403,338.1066284179639,322.54077148438404,311.8311767578216,237.78392028809074,7898.778768899174,252.638328212148
{11},398.3601989746122,214.1666564941357,421.304870605464,300.06582641601284,335.3249206542943,322.6662597656293,312.54650878906654,236.9491119384789,7889.409386646032,255.04478082056272
{12},399.7189636230415,216.50117492676648,419.61361694336847,303.1056823730527,332.9817504882876,322.70809936522414,313.12655639647386,236.31175231932937,7883.651969640348,257.0625575000233
{13},399.7189636230415,216.50117492676648,419.61361694336847,303.1056823730527,332.9817504882876,322.70809936522414,313.12655639647386,236.31175231932937,7883.651969640348,257.0625575000233
{14},401.1761169433618,219.30538940429338,417.42044067382477,306.6455383300758,330.02798461913716,322.54556274414557,313.9138488769562,235.40563964843963,7877.312108545746,259.46399060219903
{15},401.1761169433618,219.30538940429338,417.42044067382477,306.6455383300758,330.02798461913716,322.54556274414557,313.9138488769562,235.40563964843963,7877.312108545746,259.46399060219903
{16},401.1761169433618,219.30538940429338,417.42044067382477,306.6455383300758,330.02798461913716,322.54556274414557,313.9138488769562,235.40563964843963,7877.312108545746,259.46399060219903
{17},402.34579467773295,221.94055175781446,415.1407470703143,309.9659423828138,327.26531982422046,322.2420043945288,314.57675170898216,234.74568176269366,7867.143851828507,261.7296787601238
{18},402.34579467773295,221.94055175781446,415.1407470703143,309.9659423828138,327.26531982422046,322.2420043945288,314.57675170898216,234.74568176269366,7867.143851828507,261.7296787601238
{19},403.4326782226477,224.4530334472762,412.89904785157273,312.71112060547705,324.6488647461031,321.91473388670715,315.2488403320211,233.867004394523,7864.397709202851,263.87798463793916
{20},403.4326782226477,224.4530334472762,412.89904785157273,312.71112060547705,324.6488647461031,321.91473388670715,315.2488403320211,233.867004394523,7864.397709202851,263.87798463793916
{21},404.44439697266563,226.96066284178622,410.4478759765517,315.3924255370999,321.79016113280335,321.1711120605574,316.1554565429797,232.78027343750966,7855.787747819835,266.11624808067074
{22},404.44439697266563,226.96066284178622,410.4478759765517,315.3924255370999,321.79016113280335,321.1711120605574,316.1554565429797,232.78027343750966,7855.787747819835,266.11624808067074
{23},405.34735107422426,228.94256591796284,408.2718505859318,317.5844421386666,319.5855712890576,320.4994201660209,316.6972656250055,232.0821380615286,7858.555350740935,268.1103657821304
{24},405.34735107422426,228.94256591796284,408.2718505859318,317.5844421386666,319.5855712890576,320.4994201660209,316.6972656250055,232.0821380615286,7858.555350740935,268.1103657821304
{25},405.99999999999557,231.00000000000435,406.00000000000375,320.0000000000038,317.0000000000043,319.99999999999574,316.9999999999961,230.99999999999605,7920.999999999927,269.9999999999947
{26},406.6551513671714,233.7994689941554,402.9960632324368,322.3742675781413,314.4267578125154,318.4492492675641,318.2869873046726,230.0687255859213,7841.898259291527,272.36558446619813
{27},406.6551513671714,233.7994689941554,402.9960632324368,322.3742675781413,314.4267578125154,318.4492492675641,318.2869873046726,230.0687255859213,7841.898259291527,272.36558446619813
{28},407.34393310546835,235.93058776855503,400.3496093750002,324.28341674804716,312.1255187988284,317.2542724609372,319.00115966796824,229.1495971679682,7837.023560768939,274.52629790699905
{29},407.34393310546835,235.93058776855503,400.3496093750002,324.28341674804716,312.1255187988284,317.2542724609372,319.00115966796824,229.1495971679682,7837.023560768939,274.52629790699905
{30},407.64233398438336,237.55905151366514,398.3882446288993,325.64434814452267,310.39526367186687,316.3327331543034,319.5563354492251,228.3837127685626,7834.095781944707,275.99739545541263
{31},407.64233398438336,237.55905151366514,398.3882446288993,325.64434814452267,310.39526367186687,316.3327331543034,319.5563354492251,228.3837127685626,7834.095781944707,275.99739545541263
{32},407.93493652345353,239.80499267576917,395.63925170897227,327.4487304687339,308.00354003904783,314.92166137696415,320.28839111329313,227.4367370605626,7827.221899091666,277.9859989713032
{33},407.93493652345353,239.80499267576917,395.63925170897227,327.4487304687339,308.00354003904783,314.92166137696415,320.28839111329313,227.4367370605626,7827.221899091666,277.9859989713032
{34},408.3432312011789,241.81056213378415,392.97982788085466,328.91323852538386,305.8524475097583,313.55120849609887,321.1866149902401,226.41265869141446,7827.92812660426,280.0030949615495
{35},408.3432312011789,241.81056213378415,392.97982788085466,328.91323852538386,305.8524475097583,313.55120849609887,321.1866149902401,226.41265869141446,7827.92812660426,280.0030949615495
{36},408.68954467774256,243.57135009765088,390.562072753901,330.147949218742,303.97537231444477,311.98898315430233,322.057067871099,225.478271484383,7823.674481051072,281.82579223363376
{37},408.68954467774256,243.57135009765088,390.562072753901,330.147949218742,303.97537231444477,311.98898315430233,322.057067871099,225.478271484383,7823.674481051072,281.82579223363376
{38},408.84533691405414,245.3778533935597,387.9799194335987,331.34204101563324,302.0821533203208,310.3828430175731,322.8344726562448,224.54458618163218,7818.407684799771,283.643118330761
{39},408.84533691405414,245.3778533935597,387.9799194335987,331.34204101563324,302.0821533203208,310.3828430175731,322.8344726562448,224.54458618163218,7818.407684799771,283.643118330761
{40},409.0300598144489,247.21612548828375,385.23724365234654,332.35455322266125,300.1698608398485,308.69116210937227,323.73818969726295,223.57562255858898,7811.176315193123,285.61357148529703
{41},409.0300598144489,247.21612548828375,385.23724365234654,332.35455322266125,300.1698608398485,308.69116210937227,323.73818969726295,223.57562255858898,7811.176315193123,285.61357148529703
{42},409.10763549805716,248.70158386229923,383.0753479003855,333.1746826171778,298.65368652342744,307.2033691406303,324.5485534668021,222.75314331055682,7810.208514628037,287.1278600396195
{43},409.10763549805716,248.70158386229923,383.0753479003855,333.1746826171778,298.65368652342744,307.2033691406303,324.5485534668021,222.75314331055682,7810.208514628037,287.1278600396195
{44},409.21188354494075,250.36878967284244,380.4443359374912,334.0078735351383,296.9111633300586,305.31332397461887,325.50982666016586,221.84710693361336,7807.0429492719195,288.9805847454774
{45},409.21188354494075,250.36878967284244,380.4443359374912,334.0078735351383,296.9111633300586,305.31332397461887,325.50982666016586,221.84710693361336,7807.0429492719195,288.9805847454774
{46},409.14669799802635,251.83250427247037,378.33267211915,334.60299682619234,295.51092529298944,303.7328796386624,326.3389892578032,221.00553894040925,7803.61328067672,290.4194303298587
{47},409.14669799802635,251.83250427247037,378.33267211915,334.60299682619234,295.51092529298944,303.7328796386624,326.3389892578032,221.00553894040925,7803.61328067672,290.4194303298587
