Image,corner_0_x,corner_0_y,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,area,angle_from_180
{1},347.56134033202784,93.59055328369324,333.9024353027361,138.32666015625335,290.42816162109733,124.6005096435527,303.7407226562483,79.48117065429362,2148.6716304769234,286.9785686819979
{2},369.4657897949223,117.63577270507797,350.12728881835926,161.29248046874974,307.02050781249966,141.9716796875001,326.27127075195324,98.31119537353537,2256.7209720105275,293.8917840656944
{3},388.3648681640638,146.08518981933562,361.96765136718716,188.19018554687378,319.8752441406235,161.99514770507847,346.17965698242216,119.91390991211075,2463.7013868538124,302.08515719813744
{4},399.00482177734716,170.49626159667935,366.0899963378903,211.06105041503577,325.22457885741846,178.11611938476597,358.2105102539066,137.6769714355503,2737.1678684824146,309.05634830448497
{5},404.5071411132876,191.9998931884766,365.3853759765625,231.121658325189,326.7185668945256,191.77438354492185,365.5000915527344,152.9928588867247,3038.7768916052373,315.0000000000093
{6},406.65551757812887,207.1354675292972,362.7290954589847,244.08790588378474,325.6230773925746,199.8223724365231,369.56195068359347,163.27114868164395,3299.3741819928473,319.92828300998667
{7},406.83041381835943,222.71867370605472,357.5337829589842,257.21179199218847,322.93682861328136,207.5982818603516,372.291748046875,173.43200683593705,3625.866379721636,325.0193101952089
{8},405.5032958984389,235.64581298828162,351.13412475585983,267.3186035156231,319.41793823242017,212.6332855224605,373.84851074218705,181.28440856933753,3964.499937419285,329.77703760449276
{9},403.8091125488251,244.59690856933491,345.7967224121083,273.61221313476887,316.6135559082073,215.22003173828264,374.59072875976676,186.17854309081687,4234.852753281077,333.42775169898556
{10},401.50259399414057,252.81259155273432,339.19784545898443,279.0770568847655,312.9814147949218,216.53456115722656,375.32693481445307,190.517776489258,4575.03206572216,337.1422235347793
{11},399.6035461425764,258.1514282226555,334.4927978515614,282.18072509765835,310.49850463867296,216.73754882812548,375.7154846191416,193.0192260742167,4825.96522457253,339.7432820548987
{12},397.52600097656085,263.17871093749915,329.4811401367182,284.605194091798,308.09442138671994,216.39378356933656,376.08703613281324,195.18061828613145,5088.917263778858,342.52143140231937
{13},395.4276733398445,267.39645385742233,324.8855590820315,286.38925170898386,305.8634033203124,215.6349792480468,376.51303100585903,196.78385925293037,5348.877821135786,344.93098916057625
{14},393.39343261718125,270.9675292968711,320.5509643554653,287.6734924316462,303.9616699218807,214.59429931640986,376.8549499511759,198.1458892822202,5590.32444417107,347.08295310034
{15},391.78244018554307,273.5779418945287,317.37051391601267,288.39300537109807,302.4823303222689,213.81695556640847,376.9729919433614,198.88638305663764,5777.42704034318,348.7399189738642
{16},389.749786376948,276.36145019530886,313.569580078122,289.07827758789495,300.61260986328705,212.754119873051,376.9741821289099,199.98158264159642,5987.412645403907,350.5229503434153
{17},388.26046752930233,278.0870361328166,310.8081665039105,289.5150146484317,299.43756103515125,211.94081115722284,376.9779663085897,200.59197998047418,6137.642428979241,351.60664777176294
{18},386.5518493652285,280.21313476562045,307.56524658202756,289.9198303222703,297.9081115722709,211.05456542969165,376.6453247070348,201.32044982909702,6315.629812897496,352.9940257610376
{19},384.94503784179756,281.6241760253912,305.16680908203193,290.249725341796,296.5952758789057,210.45333862304636,376.3704223632807,201.83930969238358,6439.329980482544,353.82920308557414
{20},383.25369262694215,283.1468811035066,302.6072387695216,290.5760498046992,295.109680175792,209.76991271973554,375.89437866211887,202.39918518065272,6574.925400080727,354.736755107353
{21},381.725646972664,284.41442871094415,300.2142333984442,290.78540039061716,293.76589965819556,209.31369018554045,375.30923461913443,202.8490142822338,6687.276176540392,355.5308200943789
{22},380.5258789062429,285.3600463867126,298.3754882812438,291.0498046875071,292.5857849121169,208.79487609863935,374.77084350586523,203.30509948729807,6782.750502392126,356.0380059205746
{23},378.79614257811915,286.4475097656197,296.02938842772915,291.28833007813085,291.3270874023498,208.45054626465384,374.2325134277398,203.5713958740174,6886.061822018113,356.652726543375
{24},377.6669921875043,287.2588195800821,294.3786315917998,291.44049072265307,290.2520446777311,208.14912414550483,373.51776123046494,203.86273193359793,6958.138815120576,357.12575572250114
{25},376.4128417968718,288.0229797363252,292.5321960449199,291.56866455078335,288.9472961425802,207.6243743896504,372.76388549804926,204.30645751952866,7041.476244812788,357.57951426010163
{26},375.2350463867085,288.7061157226467,290.99420166014704,291.63876342774427,287.78112792969773,207.40878295899387,372.1315612793061,204.48579406737292,7109.0598001255785,358.00618681910925
{27},374.2267456054742,289.25286865234887,289.49435424805324,291.8363952636651,286.88342285155676,207.28675842284616,371.49594116210307,204.5462341308661,7172.781914527339,358.25356840560903
{28},373.3906860351575,289.57452392578244,288.40426635742347,292.02883911132636,286.05328369140466,207.11744689941258,370.90676879882625,204.64347839355676,7217.4628033204135,358.3458200813561
{29},372.25787353516074,289.9531860351606,287.2193298339888,292.1676635742141,285.15390014647954,206.8433990478469,370.58901977538534,204.73863220215398,7272.126597128961,358.5083052617832
{30},371.4346923828098,290.5874938964818,286.06164550780977,292.1050720214872,284.5702514648457,206.46456909179872,369.8823242187521,204.95048522949,7310.93755370054,358.98162630593504
{31},370.76373291014016,290.6210021972501,285.27444458006187,292.29910278322,283.607666015642,206.4234619140789,369.5970764160314,204.96031188963218,7355.931846199077,358.8754645534867
{32},370.38851928711966,290.7866210937599,284.4303588867284,292.4089660644431,282.8746337890519,206.4164123535054,368.7125854492087,204.98577880860424,7380.825923776734,358.9187473939155
{33},369.0058898925853,291.2090759277415,283.000000000007,292.36279296874295,282.9999999999926,206.3993072509693,368.99682617186795,204.9612274169993,7405.210178927802,359.2314578371918
{34},369.43133544920454,291.97445678709545,282.9216613769391,292.0139160156393,281.610961914076,206.42488098145836,367.7710266113428,204.95468139646917,7452.200853559334,359.97386596209196
{35},367.9999999999966,291.9999999999966,282.29437255859017,292.00000000000364,281.393463134769,206.41429138183923,368.0000000000034,204.85189819335588,7441.3860744946,359.9999999999953
{36},368.1681823730517,292.0000000000048,281.00000000000574,291.9999999999942,280.99999999999426,206.3926849365178,367.6717224121033,204.69972229004532,7514.76998813347,6.934897101018578e-12
{37},368.09573364257983,292.0000000000017,281.0000000000014,291.99999999999864,280.9999999999985,206.32063293456886,366.57263183593614,204.63500976562645,7470.463426482915,2.0463630789890885e-12
{38},367.0000000000064,292.0000000000063,280.00000000000625,291.9999999999938,279.99999999999335,206.1224822997981,366.999999999994,204.57823181152955,7538.518936157285,8.185452315956354e-12
{39},366.9999999999907,291.99999999999073,279.99999999999085,292.00000000000904,280.000000000009,205.68705749512606,367.0000000000093,204.67694091795943,7553.166069030754,359.99999999998795
{40},367.2544250488351,292.00000000000693,280.00000000000585,291.99999999999415,279.9999999999923,205.27185058592983,366.48327636717875,204.85377502442287,7552.214135005837,8.412825991399586e-12
{41},365.99999999999784,291.58395385741966,278.9999999999983,293.03881835937665,279.0000000000018,205.17376708984548,366.0000000000025,204.90792846679446,7592.536834716826,359.0419560131136
{42},366.0000000000069,293.0000000000069,279.00000000000705,292.99999999999295,278.99999999999255,206.1725769042895,365.99999999999375,204.5801239013736,7623.257514953701,9.15179043659009e-12
{43},366.00000000000387,293.00000000000387,279.00000000000375,292.9999999999962,278.99999999999636,206.37380981444952,365.99999999999636,205.15887451172244,7589.328231811516,5.002220859751105e-12
