Image,corner_0_x,corner_0_y,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,area,angle_from_180
{1},388.99999999743676,94.00000000257374,389.0000000025656,328.00000000257626,156.09201050114464,327.99999999688595,155.8281097385519,93.99999999733295,54531.34593190328,269.99999999874416
{2},409.75634765623795,115.33918762207988,385.0293884277414,325.96276855469637,174.3724975586089,302.16943359373784,197.90441894530184,90.24425506590443,45222.46766006246,276.69580736719297
{3},429.46527099612166,153.84150695799195,381.01327514646823,327.9530029296589,207.20051574704445,279.7640686035303,255.16239929200935,105.63465118411233,32630.499355515145,285.5508974616727
{4},438.32482910148406,182.02505493167254,375.61337280276774,330.30645751961356,227.62213134773697,267.64767456051413,290.03921508785703,119.69598388663623,25851.639262872523,292.92456757470563
{5},441.84274291990096,208.7041931152396,367.74353027344307,332.7500000000218,243.88619995119186,258.4386291503856,317.8916320800724,134.84700012204772,20827.774870454705,300.85213664267445
{6},440.79992675781386,229.42141723632795,358.92349243164,334.02325439452625,254.52082824706878,252.0985107421877,336.16030883789097,147.80027770996372,17602.825530817143,308.05184109235034
{7},437.57498168946705,243.3883056640622,351.12701416015585,333.97378540037283,260.6259765624807,247.49514770507858,346.97302246093784,157.04583740235975,15662.142082577993,313.66116351318067
{8},432.40280151368387,255.81184387207128,342.4776916503915,332.6975097656138,265.64675903319204,242.72389221191318,355.4311828613272,165.98442077637836,13984.974808170999,319.4696690202006
{9},426.6284790038996,265.05932617187386,334.50723266601494,330.5097351074259,269.08877563477046,238.37852478027426,361.18847656250085,172.9496002197214,12766.926941145975,324.6069238824323
{10},421.5580444336055,271.08627319336216,328.2880249023466,328.1025085449102,271.25018310545875,234.78625488281006,364.57757568359057,177.84809875489597,11950.865174250474,328.5624334483589
{11},415.887664794937,276.46179199219233,321.76608276367654,325.01123046873533,273.27847290037715,230.9474639892535,367.3679809570265,182.3839721679839,11207.748900167782,332.71458237983944
{12},410.52062988281693,280.44494628906426,316.1885070800794,321.8334960937469,274.78475952148074,227.46975708007665,369.1878051757801,186.05451965332327,10618.862694237781,336.3103677154349
{13},406.2801818847996,283.07739257814023,311.90011596681165,319.1235046386388,275.87286376949686,224.73860168455494,370.26675415037533,188.69859313968254,10206.701012078483,339.09689032123765
{14},401.8403320313004,285.3434753418224,307.61138916018206,316.1969299315899,276.94052124018293,222.00628662106763,371.0150756835673,191.251937866263,9810.70856359011,341.86996140054305
{15},397.69863891601943,287.25317382812716,303.889648437502,313.398071289059,277.6770324706988,219.58290100097415,371.596038818357,193.3761749267619,9493.465359615424,344.4266582423637
{16},394.5419921874829,288.45794677733335,301.0331115722546,311.30288696290876,278.30548095704825,217.82196044922904,371.80963134766705,194.88191223142755,9265.868610020378,346.2711246795079
{17},391.26321411134495,289.5850219726673,298.2206726074336,309.0790405273258,278.73516845701374,216.00488281248855,371.85467529295676,196.50086975099498,9043.1008526609,348.166714057958
{18},388.27679443359926,290.495880126957,295.6393737793019,307.11846923827403,279.1273193359304,214.44676208495602,371.7629699706989,197.89456176758418,8855.43226054166,349.82726957228806
{19},385.9837951660011,291.12988281248937,293.7506713867082,305.5874633789207,279.31518554688876,213.31166076661162,371.64288330079154,198.89305114744673,8721.189024617226,351.09135454657473
{20},383.66595458988286,291.80551147463933,291.8597106933888,304.006256103477,279.44287109371055,212.1994628905949,371.3764343261427,199.95152282718658,8587.458659589858,352.4299396648484
{21},381.477905273439,292.2022399902355,290.0498657226575,302.6991577148422,279.588867187499,211.19815063476483,371.0336608886702,200.84410095215057,8468.966168856161,353.4505080412042
{22},379.8484802246168,292.47918701172483,288.78704833985006,301.65878295897676,279.6362915038987,210.57275390624378,370.73834228514926,201.3890533447352,8380.293621258017,354.24365169811966
{23},378.15069580076556,292.87588500975244,287.359008789049,300.649414062516,279.582763671848,209.8183898925553,370.38009643552294,202.10758972170802,8304.293717652967,355.1063049374475
{24},376.60440063477563,293.1754760742274,286.1678771972738,299.69985961913113,279.4771118163965,209.2886505126869,370.06796264647585,202.56582641602554,8236.238564843814,355.873645828602
{25},375.52212524412863,293.27261352538005,285.24212646483267,299.0376281738407,279.4104003906372,208.7441558837998,369.628936767589,203.07600402830798,8178.062068277133,356.34622135973257
{26},374.24316406250415,293.37249755859756,284.2711791992225,298.36776733397994,279.3316040039014,208.34828186034724,369.33734130858954,203.4095916748093,8122.656153969932,356.82218481603195
{27},373.1837158203225,293.5189514160248,283.3569030761808,297.6362915038964,279.2880249023337,207.91485595702207,368.93371582030323,203.71643066407276,8072.197935850811,357.37560312613186
{28},372.38046264647824,293.52752685546307,282.5944213867131,297.2785034179748,279.13970947266245,207.56645202637293,368.57305908203705,203.98387145995474,8044.83892973535,357.6077548012662
{29},371.37673950195494,293.6275329589861,282.0868530273456,296.6697387695293,278.8358154296856,207.31741333007636,368.43942260741983,204.25645446777568,8002.555668278794,358.04862386798743
{30},370.5360717773298,293.5873413085806,281.4440612792838,296.3618774414202,278.6470642089985,207.0542755127086,368.0299682617315,204.46098327635366,7968.612972688788,358.216250283562
{31},370.1883239745911,293.58096313474834,280.9622497558424,296.05096435548666,278.5637512207217,206.71450805665827,367.6322326660328,204.60389709470851,7953.756322225017,358.414314278559
{32},369.3262023925372,293.7357177733981,280.3036193847572,295.4216003418055,278.5825500487865,206.40499877925683,367.59811401365306,204.72012329103518,7927.037140365726,358.9150796598041
{33},368.95169067380766,293.62701416013664,280.03323364255834,295.36026000978615,278.29269409181717,206.4086303711133,367.1382751465045,204.70027160642442,7908.152259316812,358.8833016156884
{34},368.43164062500676,293.5559082031315,279.3910827636785,295.2364196777275,278.1504211425702,206.39353942870326,366.8539428710862,204.67149353028128,7899.891020838164,358.91875357770147
{35},368.15875244140216,293.5902099609335,279.43063354491824,294.9200439453162,277.7699890136759,206.36540222168358,366.5539855957077,204.63475036620628,7880.0468372770265,359.14133003977264
{36},367.00585937500557,293.85607910156807,279.1777038574274,294.28067016601,277.5674133300731,206.30538940429201,366.99673461913534,204.58580017090378,7855.393251149209,359.72301494487095
{37},367.17385864257847,294.00000000000034,278.4361572265632,293.9999999999993,277.7777709960939,206.20562744140645,366.66519165039057,204.54873657226574,7871.302852082488,6.821210263296962e-13
{38},367.4142456054685,293.9999999999998,277.9999999999997,294.0000000000003,278.00000000000085,206.06629943847736,365.69467163085994,204.5699005126947,7853.820938054232,359.99999999999966
{39},366.477935791014,293.99999999999835,277.9999999999983,294.00000000000165,278.0000000000018,205.9014129638691,365.75415039062676,204.60188293456852,7820.388758761583,359.99999999999784
{40},365.99999999999216,293.99999999999216,278.36730957030426,294.00000000000824,277.2070922851649,205.65446472168819,366.0000000000072,204.68147277831295,7836.404344355156,359.9999999999895
{41},365.9999999999963,293.4689636230432,278.3118286132773,294.2638244628947,276.57275390625415,205.23139953613685,366.00000000000415,204.8775329589802,7865.480265063736,359.48064917533804
{42},366.20034790038954,292.9609680175771,277.48147583007704,294.4396362304699,276.7573852539073,205.000000000001,365.6130065917977,204.99999999999906,7875.940400574356,359.045145610681
{43},366.3181457519594,292.6968078613342,277.0000000000056,294.41424560546307,276.99999999999454,204.9999999999945,364.5967407226501,205.00000000000622,7834.134580861777,358.898434255973
{44},365.00000000000705,292.5594482421945,277.00000000000784,294.17684936522636,276.99999999999216,204.99999999999213,364.9999999999921,205.00000000000796,7776.39709472649,358.94704743953633
{45},364.0000000000006,293.0000000000006,276.0000000000007,292.9999999999994,275.9999999999993,204.99999999999935,363.99999999999926,205.00000000000065,7743.999999999985,7.958078640513122e-13
{46},364.0000000000006,293.0000000000006,276.0000000000007,292.9999999999994,275.9999999999993,204.99999999999935,363.99999999999926,205.00000000000065,7743.999999999985,7.958078640513122e-13
{47},364.0000000000006,293.0000000000006,276.0000000000007,292.9999999999994,275.9999999999993,204.99999999999935,363.99999999999926,205.00000000000065,7743.999999999985,7.958078640513122e-13
{48},364.0000000000006,293.0000000000006,276.0000000000007,292.9999999999994,275.9999999999993,204.99999999999935,363.99999999999926,205.00000000000065,7743.999999999985,7.958078640513122e-13
{49},364.0000000000006,293.0000000000006,276.0000000000007,292.9999999999994,275.9999999999993,204.99999999999935,363.99999999999926,205.00000000000065,7743.999999999985,7.958078640513122e-13
{50},364.0000000000006,293.0000000000006,276.0000000000007,292.9999999999994,275.9999999999993,204.99999999999935,363.99999999999926,205.00000000000065,7743.999999999985,7.958078640513122e-13
{51},364.0000000000006,293.0000000000006,276.0000000000007,292.9999999999994,275.9999999999993,204.99999999999935,363.99999999999926,205.00000000000065,7743.999999999985,7.958078640513122e-13
{52},364.0000000000006,293.0000000000006,276.0000000000007,292.9999999999994,275.9999999999993,204.99999999999935,363.99999999999926,205.00000000000065,7743.999999999985,7.958078640513122e-13
{53},364.0000000000006,293.0000000000006,276.0000000000007,292.9999999999994,275.9999999999993,204.99999999999935,363.99999999999926,205.00000000000065,7743.999999999985,7.958078640513122e-13
{54},364.0000000000006,293.0000000000006,276.0000000000007,292.9999999999994,275.9999999999993,204.99999999999935,363.99999999999926,205.00000000000065,7743.999999999985,7.958078640513122e-13
{55},364.0000000000006,293.0000000000006,276.0000000000007,292.9999999999994,275.9999999999993,204.99999999999935,363.99999999999926,205.00000000000065,7743.999999999985,7.958078640513122e-13
{56},364.0000000000006,293.0000000000006,276.0000000000007,292.9999999999994,275.9999999999993,204.99999999999935,363.99999999999926,205.00000000000065,7743.999999999985,7.958078640513122e-13
{57},364.0000000000006,293.0000000000006,276.0000000000007,292.9999999999994,275.9999999999993,204.99999999999935,363.99999999999926,205.00000000000065,7743.999999999985,7.958078640513122e-13
{58},364.0000000000006,293.0000000000006,276.0000000000007,292.9999999999994,275.9999999999993,204.99999999999935,363.99999999999926,205.00000000000065,7743.999999999985,7.958078640513122e-13
{59},364.0000000000006,293.0000000000006,276.0000000000007,292.9999999999994,275.9999999999993,204.99999999999935,363.99999999999926,205.00000000000065,7743.999999999985,7.958078640513122e-13
{60},364.0000000000006,293.0000000000006,276.0000000000007,292.9999999999994,275.9999999999993,204.99999999999935,363.99999999999926,205.00000000000065,7743.999999999985,7.958078640513122e-13
{61},364.0000000000006,293.0000000000006,276.0000000000007,292.9999999999994,275.9999999999993,204.99999999999935,363.99999999999926,205.00000000000065,7743.999999999985,7.958078640513122e-13
{62},364.0000000000006,293.0000000000006,276.0000000000007,292.9999999999994,275.9999999999993,204.99999999999935,363.99999999999926,205.00000000000065,7743.999999999985,7.958078640513122e-13
