Image,corner_0_x,corner_0_y,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,area,angle_from_180
{1},56.00000000001048,67.66592407227606,291.2144165039198,68.70587158201785,289.5717773437407,302.9999999999907,55.99999999998824,303.0000000000119,55039.23167431018,180.25331872028437
{2},116.35755920421063,41.343200683744435,333.75198364273507,79.61286926258471,299.3173522948085,292.72671508773556,83.26642608627381,258.8442382813604,47880.0369785031,189.98393825757833
{3},231.09515380862354,50.920288086014324,398.8713989258558,125.50106811520565,324.9613037109082,292.7203674315653,157.6338806151503,219.10198974612652,33558.60460472622,203.96635577159415
{4},315.82037353516597,76.70373535165498,439.88421630868737,176.94494628905264,339.01162719725636,300.8062133788146,215.69233703603993,200.47952270508785,25393.876015030102,218.93754788166945
{5},365.13681030273483,105.3620223998984,455.93518066405824,218.94284057617145,341.4280395507806,309.2669677734428,251.6046600341852,195.39125061035216,21111.19144726293,231.3605859757817
{6},401.52066040039756,139.45552062986383,457.87207031248187,260.45251464843085,336.28179931639886,316.3071594238479,280.6508483886903,195.23193359375682,17798.389976769213,245.0273943826657
{7},421.9002075195523,170.36549377438135,448.9099731444975,292.1422729491971,326.81332397458885,318.59695434573496,300.3574523926107,196.8821411133022,15539.073092483042,257.49439276843555
{8},431.95861816402993,196.22735595706513,434.34008789065865,314.2752075195637,316.1472778320632,316.10128784176385,314.2418823241841,198.21113586422425,13919.089908170208,268.8442851225911
{9},435.67187499999307,214.36926269531764,420.01757812500506,326.8315734863349,307.5850830078187,310.96960449218284,323.34024047851125,198.68351745604886,12876.568628807494,277.9244216746024
{10},436.16000366204315,231.57325744632365,403.4771118164395,335.80981445318866,299.25042724615747,302.98364257809175,331.98507690426317,198.82832336419324,11929.675834371563,287.4085759181196
{11},434.7468872070319,243.42091369628878,390.0577087402341,339.77166748046784,293.6730651855469,295.1990051269531,338.2911682128908,198.75964355468795,11286.73891733442,294.88270169194647
{12},431.69036865234017,254.58529663086014,375.88095092773557,341.5328063964899,288.8572082519562,285.81802368163994,344.65487670898364,198.68901062011375,10689.053123634265,302.6953839680486
{13},427.86157226562295,263.35534667968767,363.36639404296886,341.0462951660173,285.5904541015644,276.7193298339842,350.06851196289057,198.79196166992054,10208.197881139262,309.6977778132017
{14},424.003936767576,269.5,353.9999694824218,339.5039672851584,283.99600219726716,269.5,353.9999694824218,199.49603271484162,9801.110871322497,314.9999999999983
