Image,corner_0_x,corner_0_y,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,area,angle_from_180
{1},290.35131835937455,318.00299072265636,320.45523071289097,234.65621948242256,403.71929931640636,264.64077758789057,373.7966918945313,348.10284423828125,7853.816607728128,109.85914720356226
{2},290.3586425781232,317.72396850586034,317.87869262695466,233.55006408691713,401.9447326660192,261.0144042968732,374.61248779296784,345.27987670898256,7842.420868268033,108.10478276319469
{3},290.40484619139403,317.6567687988347,315.33023071289784,232.70103454591165,400.17623901368415,257.5539550781183,375.3887329101489,342.572601318346,7835.219943042008,106.35129866691864
{4},290.43069458007324,317.646026611331,312.73236083984705,231.931716918951,398.3127441406316,254.21304321288676,376.0890808105432,339.8589172363219,7831.1566698259485,104.58419976481619
{5},290.43069458007324,317.646026611331,312.73236083984705,231.931716918951,398.3127441406316,254.21304321288676,376.0890808105432,339.8589172363219,7831.1566698259485,104.58419976481619
{6},290.38696289062267,317.4736938476577,310.060821533205,231.14906311035455,396.2416992187536,250.76026916503682,376.6310729980445,336.9880065917932,7822.341456339178,102.83873616960227
{7},290.2598266601788,317.2340087890474,307.58264160154715,230.50430297849275,394.14483642575834,247.5081329345857,377.0997009277495,334.2978210449443,7814.864243141623,101.29524157588173
{8},290.2598266601788,317.2340087890474,307.58264160154715,230.50430297849275,394.14483642575834,247.5081329345857,377.0997009277495,334.2978210449443,7814.864243141623,101.29524157588173
{9},290.2820129394442,317.19357299805324,305.0874328613346,230.00270080567321,392.078613281259,244.518905639642,377.5555725097591,331.7792968749909,7813.554708625401,99.63716942022472
{10},290.3455505371168,317.26400756835375,302.5287170410105,229.61441040038372,389.9608154296805,241.74227905273966,377.91415405273904,329.2196655273499,7807.721191097386,97.91332655801148
{11},290.3455505371168,317.26400756835375,302.5287170410105,229.61441040038372,389.9608154296805,241.74227905273966,377.91415405273904,329.2196655273499,7807.721191097386,97.91332655801148
{12},290.3036804199276,317.1256103515579,300.0086975097605,229.15005493163423,387.7644653320248,238.93019104004415,378.12271118164506,326.65716552734926,7805.638793173683,96.29512621933173
{13},290.3036804199276,317.1256103515579,300.0086975097605,229.15005493163423,387.7644653320248,238.93019104004415,378.12271118164506,326.65716552734926,7805.638793173683,96.29512621933173
{14},290.28726196289307,317.1677856445291,297.54202270507585,228.98530578613008,385.5281372070281,236.15431213379173,378.2980957031278,324.0361022949251,7797.525516404348,94.70312438090616
{15},290.34735107423353,317.26785278318977,295.1212463378769,228.82113647459417,383.28057861326613,233.62211608888074,378.47335815431063,321.57946777345285,7796.189953324909,93.08953127625034
{16},290.5459594726536,317.44549560547136,292.76553344726835,228.7411041259794,381.1297302246119,231.38754272460702,378.586273193356,319.323852539059,7795.442046801254,91.43336409552455
{17},290.5459594726536,317.44549560547136,292.76553344726835,228.7411041259794,381.1297302246119,231.38754272460702,378.586273193356,319.323852539059,7795.442046801254,91.43336409552455
{18},290.0000000000189,316.9999999999813,289.99999999998084,228.99999999998101,378.99999999998096,229.00000000001876,379.000000000019,317.0000000000188,7832.000000000036,89.99999999997522
{19},290.47808837890204,317.4062500000045,288.19046020508375,229.0100860595757,376.5848388671926,226.54699707030713,378.50405883788625,314.6258850097615,7788.96216961414,88.51755795441022
{20},290.47808837890204,317.4062500000045,288.19046020508375,229.0100860595757,376.5848388671926,226.54699707030713,378.50405883788625,314.6258850097615,7788.96216961414,88.51755795441022
{21},290.65887451171403,317.46478271484904,285.92849731445955,229.17932128906824,374.0868835449268,224.45127868651795,378.63623046874517,312.4698181152301,7785.915716398704,86.93299750590393
{22},290.7828063964849,317.5813903808588,283.746795654297,229.44682312011733,371.7123718261707,222.4645080566421,378.65725708007915,310.28063964843835,7784.716417216623,85.435609775481
{23},290.7828063964849,317.5813903808588,283.746795654297,229.44682312011733,371.7123718261707,222.4645080566421,378.65725708007915,310.28063964843835,7784.716417216623,85.435609775481
{24},290.92529296874886,317.7145080566421,281.6553039550793,229.80162048339943,369.3938598632818,220.58767700195241,378.6020202636714,308.126312255859,7781.076826026219,83.98068023094658
{25},291.09060668945284,317.839508056641,279.6130371093755,230.10955810546915,367.1499938964843,218.85633850097673,378.47528076171886,306.05819702148455,7781.152580626753,82.54641742569424
{26},291.09060668945284,317.839508056641,279.6130371093755,230.10955810546915,367.1499938964843,218.85633850097673,378.47528076171886,306.05819702148455,7781.152580626753,82.54641742569424
{27},291.29592895506767,317.95764160157694,277.7258911132955,230.6092376709088,364.93411254883824,217.13177490232985,378.35214233397096,304.1213989257714,7779.515509440629,81.16938827968693
{28},291.57778930663954,318.1737670898452,275.88836669922,231.17687988281338,362.68988037109534,215.5987243652322,378.29296874999835,302.1594848632801,7775.938949959396,79.77690052298414
{29},291.57778930663954,318.1737670898452,275.88836669922,231.17687988281338,362.68988037109534,215.5987243652322,378.29296874999835,302.1594848632801,7775.938949959396,79.77690052298414
