Image,corner_0_x,corner_0_y,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,area,angle_from_180
{1},470.46356201173455,11.422512054459622,644.1603393554814,9.677809715259526,629.3880615234258,180.16018676756525,460.3712158202984,176.10261535645805,28730.564142872237,179.42451022755054
{2},477.5791015624988,16.1579513549792,649.2244873046833,18.442819595340588,632.0563354492216,188.0075683593783,463.19839477539404,179.8477020263642,28450.946263869766,180.7626512921411
{3},477.5791015624988,16.1579513549792,649.2244873046833,18.442819595340588,632.0563354492216,188.0075683593783,463.19839477539404,179.8477020263642,28450.946263869766,180.7626512921411
{4},482.3489685058503,24.366348266591185,651.4864501953011,31.752645492563094,629.7612304687593,198.34358215333168,463.74624633790165,185.40699768065505,27656.52848646763,182.50053938180577
{5},486.34359741216923,34.42163848884277,652.9446411133565,47.407119750918795,625.45086669916,209.9616088866423,463.5526733397726,192.09544372564005,26686.529031195423,184.45682719806632
{6},486.34359741216923,34.42163848884277,652.9446411133565,47.407119750918795,625.45086669916,209.9616088866423,463.5526733397726,192.09544372564005,26686.529031195423,184.45682719806632
{7},489.81265258791854,44.7754249573122,652.0281982422218,63.465454101537766,620.9683227538819,221.7926788329739,462.69125366207516,198.98478698732904,25645.017455933063,186.5724811591817
{8},492.91723632807043,55.668155670088936,651.2250976561763,79.81798553471714,615.6849975586466,233.81442260750083,461.54705810554174,206.06225585932657,24644.580550946157,188.67358895127984
{9},492.91723632807043,55.668155670088936,651.2250976561763,79.81798553471714,615.6849975586466,233.81442260750083,461.54705810554174,206.06225585932657,24644.580550946157,188.67358895127984
{10},495.6581420898502,66.4554595947365,649.4757690429786,96.0903549194275,609.9926147460866,245.72108459471497,459.86514282225573,213.06629943848262,23682.525173073256,190.90513218013433
{11},498.0343933105895,77.50434875495348,647.5212402344453,112.3445205688076,604.0569458007385,257.6690979003163,458.02062988274275,220.24148559574274,22790.420782501802,193.11944811362753
{12},498.0343933105895,77.50434875495348,647.5212402344453,112.3445205688076,604.0569458007385,257.6690979003163,458.02062988274275,220.24148559574274,22790.420782501802,193.11944811362753
{13},499.97125244137567,88.24268341058877,644.8650512694736,128.27947998049888,597.376831054717,269.2515869141185,455.6560058594317,227.04106140133777,21934.225412843327,195.44644574409213
{14},501.40179443360967,98.93251800540268,641.9306640625302,143.65518188475116,590.7647094726409,280.3787536620775,453.06497192379874,233.748046875014,21159.964961506557,197.65343131579942
{15},501.40179443360967,98.93251800540268,641.9306640625302,143.65518188475116,590.7647094726409,280.3787536620775,453.06497192379874,233.748046875014,21159.964961506557,197.65343131579942
