Image,corner_0_x,corner_0_y,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,area,angle_from_180
{1},352.8580017089809,323.94757080077477,412.55191040038443,342.3322753906283,394.21917724609733,402.1761779785225,334.4181518554755,383.6364440917933,3910.3420382970944,197.11793876046312
{2},360.47994995117045,354.6759643554652,422.3069152831992,381.40200805664233,398.8027648925797,446.0187683105507,336.2377929687542,417.67993164062324,4626.033559061092,203.37745923447648
{3},338.86770629882835,345.474182128908,393.2485656738293,385.8824157714842,354.28439331054665,442.0258178710924,300.1032104492173,400.20544433593767,4607.075028580613,216.61455858468793
{4},320.8459777832029,318.10974121093983,363.47814941406506,369.7244567871096,312.177429199219,412.7628479003882,269.6263427734351,360.85946655273415,4480.105832748115,230.44433837363886
{5},316.5354614257795,294.67749023438006,346.3168029785209,355.9747009277362,285.21948242187676,385.35549926757295,255.3887786865182,324.4245910644513,4616.597393085016,244.08713140184335
{6},319.5602416992145,277.5245056152416,337.37405395508534,344.7715759277386,270.2895812988323,362.0070190429617,252.35482788085213,295.12887573241755,4814.283265556238,255.1630762742962
{7},328.36779785155875,263.1788024902387,332.3645019531296,334.44393920898847,261.3756408691443,337.77551269530835,257.057769775387,267.05111694335613,5066.21250273053,266.79009034234764
{8},339.26037597656443,254.97009277343597,329.9080505371083,327.4748535156236,257.63961791991983,317.6888427734391,266.7147521972674,245.54299926758043,5325.37236648197,277.34994831546516
{9},350.167938232425,251.29055786132648,328.1581115722638,322.69497680663727,256.98291015624693,300.5891723632829,278.5112304687519,229.36894226074565,5572.055801071874,287.1314852369471
{10},357.67974853517285,251.0608978271421,326.4854125976501,320.3792724609213,257.53305053709215,289.11016845703784,288.153564453132,219.9969787597838,5755.727057718643,294.2284789773321
{11},365.12554931640835,252.6870727539058,324.05303955078074,318.0726623535134,258.7153015136685,277.14965820312574,299.37316894531295,211.69288635254117,5961.815884512682,302.1353307357121
{12},370.56771850585636,255.5396423339847,320.9607238769534,316.37228393555034,260.29513549804955,266.8457031249997,309.5008239746091,206.02876281737997,6148.71570841597,309.1960985568951
{13},374.18832397465326,258.6832580566407,317.310424804688,315.0073547362833,261.97586059565856,258.077972412109,318.1080017089842,202.60293579105937,6306.829753189333,315.2802979930387
{14},375.7906494140641,261.88482666015636,314.30380249023443,313.46514892578114,262.89620971679574,251.9814453124999,324.1797790527343,200.48921203613358,6426.080328254859,320.0072562145069
{15},377.02975463866943,265.4784851074214,310.4859008789059,311.56542968750205,264.21560668945614,245.1766510009771,330.7126159667972,198.8999328613261,6560.450720976267,325.2942994422491
{16},377.3742980956947,268.5879211425759,306.8316345214822,309.7870483398518,265.53723144532046,239.28863525390832,336.0859375000022,198.02005004881968,6678.411711813918,329.7137321643787
{17},377.1259765624932,271.64245605468517,303.24926757812295,307.83248901367784,266.83148193360057,233.89279174804918,340.9761962890647,197.67054748534517,6787.217281181758,333.9011216520996
{18},376.65725708008875,274.13125610351995,300.17288208008233,306.0989990234272,268.083404541006,229.65148925780852,344.6208190917927,197.57160949708043,6880.135330969453,337.3168107233205
{19},375.98577880856874,276.32638549803505,297.41003417967556,304.4595642090096,269.2655639648688,225.9485778808712,347.7961120605588,197.7374877929435,6963.871530877426,340.30065345033927
{20},375.32406616209533,277.97415161132085,295.39660644530505,303.19812011720177,270.12530517579523,223.28373718262444,350.05722045899194,198.0583648681496,7024.991807969345,342.48504551737653
