Image,corner_0_x,corner_0_y,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,area,angle_from_180
{1},187.57218933105628,178.11367797851685,239.16120910644648,172.36039733886574,246.03036499023264,222.37110900878778,195.07196044921716,228.72784423828327,2623.2074969646164,173.63658714021176
{2},211.41635131835918,153.01803588867165,264.83096313476517,158.5491180419926,260.5193786621098,210.90803527832082,207.38352966308656,206.08314514160102,2829.848260521525,185.91190674996403
{3},259.9014587402358,138.61146545410477,311.37649536133097,158.65486145019406,291.81570434570204,209.99073791503665,240.3749237060521,190.1860504150402,3037.167318596483,201.27498824375857
{4},299.38394165039045,138.09208679199108,346.58068847656176,170.32276916503926,314.21035766601574,217.52435302734472,267.1361694335943,185.27684020996082,3266.0867329999055,214.32918873119226
{5},341.2558288574214,149.68247985840352,379.35583496094216,195.97958374023486,332.6837768554692,234.00834655761247,294.8010559081985,187.61933898925736,3600.909739968589,230.54747186573098
{6},363.9882507324259,163.16450500486948,393.5711975097515,217.77159118651923,338.5633850097613,247.09170532227975,309.2533569336073,192.33546447754313,3861.6352012229545,241.55373863179565
{7},383.80023193359096,181.72154235840333,401.4144287109426,243.98789978027636,338.826202392581,261.1311035156199,321.56762695312,198.81924438476275,4186.007964740747,254.204606077652
{8},396.5808410644592,199.64152526854778,401.36373901366545,266.5830993652288,334.21499633788494,271.03970336914716,329.7197265625069,203.9976959228576,4509.221757033163,265.9132277004351
{9},403.42260742187557,213.76069641113236,397.2818603515625,282.55557250976557,328.41442871093676,276.19589233398506,334.74877929687534,207.3556823730473,4772.4359828634915,275.1007997832816
{10},408.00070190429506,227.63812255859477,389.7623291015632,296.3760375976574,321.06027221679807,278.10366821288994,339.3409729003898,209.36817932128756,5054.520919029164,284.8600029861952
{11},410.3774108886764,240.0033111572248,380.40200805663926,306.70178222655886,313.7507629394497,276.6455993652356,343.8196105957048,209.94757080078568,5344.74893807339,294.1999438205696
{12},411.1398925781206,249.60743713379006,371.43850708007915,313.06646728516046,307.99685668945784,273.32977294921767,347.72061157226454,209.93090820312045,5600.17927693385,302.0310164186583
{13},410.80032348631136,257.03247070312693,363.4931030273456,316.75134277345376,303.83325195314177,269.32980346679494,351.2234497070294,209.661880493148,5802.965090980462,308.3850449697704
{14},409.5050964355473,264.00006103515625,354.50006103515625,319.0050964355474,299.99496459960983,264.50000000000006,355.0,209.49494934082094,5996.110353373922,314.99999999999994
