Image,corner_0_x,corner_0_y,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,area,angle_from_180
{1},244.1692047119133,328.6024780273443,234.66377258300847,373.3026733398448,190.00529479980563,365.82052612304625,200.2198791503901,320.62585449218665,2067.558476449689,282.00504312153083
{2},254.2351531982433,300.71261596679636,237.77122497558543,344.5425415039051,193.90097045898327,328.9767456054693,210.55406188964903,284.9373474121107,2182.7500492005856,290.5877916459139
{3},269.5860290527365,279.50997924804625,245.94667053222653,322.43704223632795,202.95890808105688,298.9698486328118,226.67922973632818,256.08926391601574,2397.751666808268,298.84098804914976
{4},283.6834716796822,267.36880493164153,253.98004150390722,309.36480712891176,212.1610717773493,279.4858703613272,241.71788024902247,237.66209411620528,2638.4657622059094,305.27145825499423
{5},299.69934082030636,258.93389892578153,263.13839721679716,299.2492065429749,223.10334777832622,262.64837646484347,259.21386718749966,222.23030090331437,2956.9585695607893,312.20409825124256
{6},312.9702148437479,255.10957336425773,270.65911865234364,293.56497192383034,232.55287170410406,251.1580352783204,274.4106445312501,212.6042022705059,3262.7371457259433,317.73315821846495
{7},325.85708618164375,253.81257629394577,277.69958496093784,290.0065612792942,241.9014739990207,241.59819030761673,289.75314331054653,205.6464843750023,3614.8643572319343,323.07238348973283
{8},334.67248535156006,254.7183227539057,281.93350219726494,288.39996337890943,248.35990905762034,235.67739868164128,300.7883605957037,201.9107513427707,3912.060319814962,327.43574942343366
{9},343.5979003906179,257.1154785156227,285.572540283201,287.74826049805375,255.16107177735054,229.76284790039273,312.8449401855491,199.09230041503199,4293.211913963343,332.16950441094576
{10},348.2434387207034,259.5266113281251,286.8434143066408,287.6816101074214,258.76165771484335,226.3715667724608,319.91412353515625,198.00517272949213,4560.434084398235,335.3661635117277
{11},352.61172485351983,262.3987426757831,287.6447448730485,287.7452087402305,262.2147827148392,222.89662170409954,327.0319213867172,197.428070068363,4860.135085013986,338.68706408559854
{12},355.6799926757819,265.25317382812534,287.52362060546966,288.01153564452943,264.777069091796,219.89051818847614,332.48254394531193,197.3528137207043,5140.299514328966,341.5351174075228
{13},357.57986450195716,267.94854736328347,286.75833129883085,288.24447631835443,266.566406249996,217.40711975097432,337.14709472655977,197.25308227539563,5414.080741136444,344.0088356186092
{14},358.78555297853353,270.41833496094836,285.708007812511,288.2752990722474,267.86840820310664,215.19471740721536,340.91186523436414,197.36463928224447,5656.947163756246,346.2684932249747
{15},359.59463500977336,272.67602539063006,284.4842529296925,288.3088989257736,268.83493041991335,213.25143432616628,343.8864746093696,197.60466003418784,5881.121329241956,348.242767585775
{16},360.04269409180256,274.2210693359415,283.6191406250043,288.3746337890563,269.4464111328064,211.97856140136298,345.8434143066372,197.81927490234878,6038.486882753001,349.5077585915818
{17},360.32577514648125,275.8371887207009,282.6861877441387,288.3817138671902,269.9885559082063,210.72792053222886,347.7778015136739,198.07470703124727,6198.075606516046,350.8218219936847
{18},360.6877136230382,277.669830322259,281.5190734863219,288.501403808602,270.736114501962,209.312072753913,349.89505004883506,198.5071563720611,6384.5774489869145,352.20936399883357
{19},360.9154052734421,279.0598449707068,280.7677612304719,288.6057434081992,271.1773986816361,208.3725891113246,351.42300415038784,198.8978424072301,6522.316722724492,353.2078448214536
{20},361.1319274902434,280.5543212890699,279.86233520508534,288.74227905272556,271.7416687011631,207.45841979979755,353.0713806152274,199.26438903809446,6674.866457866068,354.2468313160772
{21},361.4546203613365,281.8865051269602,279.3553771972735,288.8512878417874,272.2536315917885,206.80863952636017,354.32183837889863,199.78157043457944,6786.714379646917,355.1509970497609
{22},361.64096069336995,282.9364318847747,278.8197326660256,289.10372924803534,272.7214965820201,206.3364105224514,355.4656982421773,200.20445251466023,6887.979323743704,355.7413196094931
{23},361.76116943359284,284.07852172851483,278.3907775878895,289.3165893554701,273.2333984375012,205.83352661132912,356.60638427734483,200.63705444335807,6985.290661121784,356.40489638619374
{24},362.0763854980532,285.02838134766193,278.12545776367773,289.52825927733716,273.5295410156185,205.6022644042911,357.49511718749454,201.04530334473273,7069.455194730996,356.93180852761
{25},362.2437744140563,285.87814331054125,277.8008422851514,289.71585083008335,273.9105834960996,205.3687286377006,358.4104919433641,201.45384216308082,7143.1502866750525,357.3978491977766
{26},362.4418640136753,286.5720214843781,277.4912719726596,290.10629272460585,274.38739013671585,205.25442504882545,359.10418701171596,201.73852539062798,7208.871674675007,357.61764917316134
{27},362.55526733399205,287.47793579102284,277.42419433594523,290.2589111328042,274.5609741210859,205.09521484374267,359.76123046874244,202.20706176758628,7265.604661167992,358.1289850767999
{28},362.6451721191503,287.8530578613372,277.3788757324307,290.46255493163125,274.6625061035059,204.9987182617096,360.2859191894448,202.49559020996972,7304.388205652227,358.2470621709408
{29},363.01419067381977,288.67938232421085,277.26556396483596,290.448455810555,274.90191650391466,204.94261169434392,360.67868041992983,202.67373657225727,7359.38756341696,358.81810273675535
{30},363.145599365234,288.94708251953085,277.1336364746079,290.9151611328141,275.1780700683601,204.92613220214915,361.21896362304767,202.9068450927726,7403.401607190353,358.68921808872733
{31},363.2391052246035,289.5776672363225,276.88858032226034,291.05114746094296,275.60784912109983,204.80334472656838,361.5928955078178,203.2966766357368,7435.392720309697,359.02240310136847
{32},363.37969970703165,289.64312744140665,276.8183593750012,291.3529663085925,275.6284484863275,204.61480712890562,361.7182312011719,203.70860290527335,7454.8980236046555,358.8683884527485
{33},363.39718627929585,290.1075134277333,276.6580810546868,291.39199829101636,275.68557739257915,204.69906616211034,362.0735473632819,203.67256164550713,7494.607634350148,359.1515916341704
{34},363.0645446777427,291.00000000000824,276.42864990235165,290.99999999999204,275.78234863280414,204.81648254393716,362.87847900389835,203.62168884278142,7538.5606199734175,1.0686562745831907e-11
{35},363.0000000000134,290.9635314941539,276.27218627930955,291.0684814452998,275.8556823730341,204.9136657714719,362.99999999998744,203.6075744629034,7542.3188915518695,359.9306659989727
{36},363.000000000009,290.62280273438375,276.0000000000093,291.86489868163113,275.9999999999898,205.12248229979465,362.9999999999901,203.5782318115335,7559.733947753884,359.1820457383392
{37},362.99999999999227,290.6793823242113,275.9999999999922,292.393096923836,276.0000000000068,205.32725524903015,363.0000000000067,203.63368225096963,7573.852066040032,358.8715411776368
{38},363.378479003896,291.47457885741187,275.9999999999901,292.2666625976663,276.0000000000101,205.42140197754904,362.8076782226665,203.85536193846605,7597.660733491175,359.48062940878395
{39},364.0038757324212,291.9999999999994,275.9999999999997,292.0000000000002,276.00000000000006,205.3506774902344,362.57839965820386,204.2391204833977,7612.628604755075,359.99999999999943
{40},364.41998291015216,291.999999999996,275.9999999999973,292.00000000000273,276.00000000000375,205.1913909912146,362.72409057617506,204.62641906737957,7626.984101665286,359.9999999999957
{41},363.9999999999989,291.9999999999989,275.9999999999986,292.0000000000014,276.000000000001,205.00000000000102,364.0000000000014,204.99999999999866,7656.000000000051,359.9999999999984
{42},364.00000000000017,292.00000000000017,276.00000000000057,291.9999999999994,275.9999999999994,204.99999999999937,363.9999999999987,205.00000000000117,7655.999999999898,5.115907697472721e-13
{43},364.00000000000017,292.00000000000017,276.00000000000057,291.9999999999994,275.9999999999994,204.99999999999937,363.9999999999987,205.00000000000117,7655.999999999898,5.115907697472721e-13
{44},364.00000000000017,292.00000000000017,276.00000000000057,291.9999999999994,275.9999999999994,204.99999999999937,363.9999999999987,205.00000000000117,7655.999999999898,5.115907697472721e-13
{45},364.0000000000085,293.12423706055546,276.00000000000796,292.7671508788983,275.99999999999136,204.9999999999914,363.9999999999921,205.00000000000796,7739.221069336025,0.23249339589619922
{46},364.0000000000085,293.12423706055546,276.00000000000796,292.7671508788983,275.99999999999136,204.9999999999914,363.9999999999921,205.00000000000796,7739.221069336025,0.23249339589619922
{47},364.0000000000085,293.12423706055546,276.00000000000796,292.7671508788983,275.99999999999136,204.9999999999914,363.9999999999921,205.00000000000796,7739.221069336025,0.23249339589619922
{48},364.0000000000085,293.12423706055546,276.00000000000796,292.7671508788983,275.99999999999136,204.9999999999914,363.9999999999921,205.00000000000796,7739.221069336025,0.23249339589619922
{49},364.0000000000085,293.12423706055546,276.00000000000796,292.7671508788983,275.99999999999136,204.9999999999914,363.9999999999921,205.00000000000796,7739.221069336025,0.23249339589619922
{50},364.0000000000085,293.12423706055546,276.00000000000796,292.7671508788983,275.99999999999136,204.9999999999914,363.9999999999921,205.00000000000796,7739.221069336025,0.23249339589619922
{51},364.0000000000085,293.12423706055546,276.00000000000796,292.7671508788983,275.99999999999136,204.9999999999914,363.9999999999921,205.00000000000796,7739.221069336025,0.23249339589619922
{52},364.0000000000085,293.12423706055546,276.00000000000796,292.7671508788983,275.99999999999136,204.9999999999914,363.9999999999921,205.00000000000796,7739.221069336025,0.23249339589619922
{53},364.0000000000085,293.12423706055546,276.00000000000796,292.7671508788983,275.99999999999136,204.9999999999914,363.9999999999921,205.00000000000796,7739.221069336025,0.23249339589619922
{54},364.0000000000085,293.12423706055546,276.00000000000796,292.7671508788983,275.99999999999136,204.9999999999914,363.9999999999921,205.00000000000796,7739.221069336025,0.23249339589619922
{55},364.0000000000085,293.12423706055546,276.00000000000796,292.7671508788983,275.99999999999136,204.9999999999914,363.9999999999921,205.00000000000796,7739.221069336025,0.23249339589619922
{56},364.0000000000085,293.12423706055546,276.00000000000796,292.7671508788983,275.99999999999136,204.9999999999914,363.9999999999921,205.00000000000796,7739.221069336025,0.23249339589619922
{57},364.0000000000085,293.12423706055546,276.00000000000796,292.7671508788983,275.99999999999136,204.9999999999914,363.9999999999921,205.00000000000796,7739.221069336025,0.23249339589619922
{58},364.0000000000085,293.12423706055546,276.00000000000796,292.7671508788983,275.99999999999136,204.9999999999914,363.9999999999921,205.00000000000796,7739.221069336025,0.23249339589619922
{59},364.0000000000085,293.12423706055546,276.00000000000796,292.7671508788983,275.99999999999136,204.9999999999914,363.9999999999921,205.00000000000796,7739.221069336025,0.23249339589619922
{60},364.0000000000085,293.12423706055546,276.00000000000796,292.7671508788983,275.99999999999136,204.9999999999914,363.9999999999921,205.00000000000796,7739.221069336025,0.23249339589619922
{61},364.0000000000085,293.12423706055546,276.00000000000796,292.7671508788983,275.99999999999136,204.9999999999914,363.9999999999921,205.00000000000796,7739.221069336025,0.23249339589619922
{62},364.0000000000085,293.12423706055546,276.00000000000796,292.7671508788983,275.99999999999136,204.9999999999914,363.9999999999921,205.00000000000796,7739.221069336025,0.23249339589619922
{63},364.0000000000085,293.12423706055546,276.00000000000796,292.7671508788983,275.99999999999136,204.9999999999914,363.9999999999921,205.00000000000796,7739.221069336025,0.23249339589619922
