Image,corner_0_x,corner_0_y,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y,area,angle_from_180
{1},259.2243041992196,372.86877441406205,243.3278350830075,419.13815307617125,198.5852508544915,404.7204284667973,214.7707366943363,358.52880859375074,2292.4420459421963,288.9608502050228
{2},262.06979370117205,343.608642578125,241.01507568359372,387.643798828125,197.3827209472656,366.9671020507813,218.65237426757818,322.9974670410158,2352.0701111555027,295.5540623222855
{3},271.0387573242177,317.4064331054689,243.4130249023439,359.6025695800789,201.07385253906347,331.841125488281,228.77674865722642,289.61434936523375,2553.9946543211045,303.21269459556316
{4},282.5477600097671,299.2149963378905,248.56373596191392,339.5755004882797,207.8809509277328,305.2764587402345,241.72686767578136,264.8259582519546,2811.3756095976423,310.0977769641541
{5},295.1462097168023,286.43356323242205,255.0777282714845,325.03176879882307,216.43382263183085,284.6752014160155,255.9845581054687,245.69718933105966,3123.1043316220384,316.07073017856186
{6},307.92605590820887,277.6918334960945,261.9129943847663,314.04043579100994,225.6381530761661,267.7700500488274,271.2235107421868,231.14453125000577,3456.8535325625344,321.69258036015003
{7},319.0529479980397,273.1835937499985,267.506713867186,306.98611450196023,233.69599914551495,255.53494262695455,284.70327758789205,221.5281524658128,3798.9635240912103,326.7443030970906
{8},328.2509155273522,271.1570434570337,272.0785217285182,302.28811645506914,240.81756591796005,245.98832702636471,296.84649658202875,214.56475830079017,4146.662589031468,331.0045204868445
{9},334.5751647949198,270.69253540038994,274.77185058593653,299.6174621582059,245.7065124511739,239.97473144531313,305.0541992187507,210.8607025146464,4408.950432261496,334.18844931962735
{10},341.05847167968165,271.4860839843725,277.09564208984114,297.2048339843811,251.24577331543557,233.37919616699463,315.0483703613306,207.25045776366588,4762.652808330044,338.09548324603423
{11},345.24090576171244,272.7046508789032,278.0167236328094,295.9206848144595,254.8401947021549,228.72561645508125,321.925750732425,205.35592651366554,5059.097580829613,340.9475232012911
{12},347.71868896484784,274.0418701171898,278.1696777343772,295.0885620117147,257.07598876952676,225.61447143554446,326.536804199217,204.37358093262057,5282.472474787486,343.1633086331678
{13},350.0245666503867,275.61471557616954,277.94323730468545,294.32910156250347,259.3454895019573,222.30499267578372,331.27133178711205,203.5403442382767,5537.773334638659,345.4457093765247
{14},351.61392211913704,277.21649169921653,277.37634277343534,293.69030761719097,261.04153442383125,219.52740478515824,335.12512207031443,203.0929565429658,5768.546376850441,347.48842104261973
{15},352.47817993164165,278.501770019532,276.8490905761731,293.24862670898256,261.95953369140517,217.6378479003899,337.63562011718676,202.83560180664165,5941.8856082609345,348.96638635154113
{16},353.4735717773269,280.12591552733164,276.0865478515508,292.79727172853194,263.3247985840003,215.37574768067543,340.8347473144649,202.56605529783525,6163.345123980645,350.70090488672236
{17},354.2392883300727,281.3565673828085,275.3685913085894,292.4709472656308,264.33709716797466,213.73127746582477,343.0119323730517,202.53756713866545,6329.804241232865,351.9787534174788
{18},354.7708435058729,282.42538452149495,274.9271850586039,292.21258544920573,265.1505126952992,212.42138671873957,344.99496459959875,202.560638427748,6469.830917453408,353.01157123741814
{19},355.4165039062602,283.5343017578208,274.5373535156325,291.9456176757719,266.08987426756886,211.13497924803934,346.9465637206961,202.63652038575097,6610.02920965325,354.0626650026875
